episode,return,steps,goal
1,-206.60000000000184,500,0
2,-59.16000000000092,290,1
3,-197.84000000000145,425,1
4,153.2399999999995,500,0
5,-309.4000000000017,500,0
6,422.83999999999924,460,1
7,461.8799999999992,351,1
8,325.0399999999986,500,0
9,94.32000000000001,71,1
10,906.1999999999994,447,1
11,189.0799999999989,500,0
12,380.87999999999954,284,1
13,571.9999999999994,335,1
14,604.0799999999986,500,0
15,614.359999999999,374,1
16,924.559999999999,406,1
17,739.559999999999,347,1
18,372.6799999999996,186,1
19,948.1199999999989,500,0
20,1340.2400000000046,500,0
21,1062.1599999999996,500,0
22,939.7599999999994,408,1
23,1238.4800000000027,500,0
24,1479.7600000000039,456,1
25,1779.5200000000082,500,0
26,1062.32,330,1
27,543.0399999999996,181,1
28,1282.8000000000027,378,1
29,1199.6000000000015,384,1
30,636.0799999999996,212,1
31,1813.4000000000085,500,0
32,1016.0399999999997,274,1
33,598.9999999999999,147,1
34,882.5199999999998,245,1
35,883.4799999999998,232,1
36,839.5999999999998,241,1
37,1468.2400000000043,358,1
38,1362.4800000000034,364,1
39,2200.2400000000093,500,0
40,1137.0000000000005,272,1
41,768.3599999999997,205,1
42,971.7999999999997,231,1
43,359.83999999999986,101,1
44,2051.2800000000084,402,1
45,396.3999999999999,86,1
46,342.15999999999997,72,1
47,2418.2000000000103,500,0
48,1950.2400000000064,391,1
49,2512.5200000000114,500,0
50,2339.640000000008,442,1
51,1523.7600000000036,281,1
52,2693.120000000009,500,0
53,2613.2000000000103,500,0
54,539.56,125,1
55,1755.8400000000054,323,1
56,2728.2400000000093,500,0
57,130.59999999999997,33,1
58,2720.0000000000095,500,0
59,2469.400000000006,500,0
60,2646.040000000009,500,0
61,2747.640000000011,500,0
62,2888.6800000000117,500,0
63,2882.4800000000105,500,0
64,2745.6000000000104,500,0
65,2790.400000000013,500,0
66,2769.4800000000105,500,0
67,2948.240000000011,500,0
68,2838.0400000000104,500,0
69,2974.7200000000116,500,0
70,2896.6000000000113,500,0
71,2795.4000000000087,500,0
72,2905.880000000012,500,0
73,466.7599999999998,125,1
74,251.63999999999993,45,1
75,2651.440000000011,457,1
76,1433.2800000000025,264,1
77,1795.7600000000048,325,1
78,2855.760000000013,500,0
79,2862.9200000000096,500,0
80,2875.7600000000107,500,0
81,2866.0400000000136,500,0
82,2916.1600000000103,500,0
83,2713.8800000000097,500,0
84,443.67999999999984,108,1
85,2805.2000000000116,500,0
86,2212.9200000000087,410,1
87,1000.0399999999995,174,1
88,2982.1600000000103,500,0
89,2903.8400000000124,500,0
90,2918.920000000011,500,0
91,2803.1600000000108,500,0
92,1212.9600000000014,250,1
93,2922.7200000000116,500,0
94,635.4000000000002,117,1
95,2860.7200000000134,500,0
96,2893.240000000013,500,0
97,2987.1200000000117,500,0
98,1180.7600000000014,215,1
99,3012.480000000013,500,0
100,2434.400000000009,432,1
101,2770.5200000000123,500,0
102,2834.360000000012,500,0
103,2820.320000000013,500,0
104,2425.040000000012,500,0
105,2279.200000000006,391,1
106,2829.040000000011,500,0
107,2823.0000000000086,500,0
108,2894.96000000001,500,0
109,2148.640000000007,388,1
110,2796.2400000000066,500,0
111,2759.400000000006,500,0
112,2878.6800000000117,500,0
113,1045.9199999999998,223,1
114,2678.2000000000094,500,0
115,1558.8800000000028,268,1
116,2906.960000000013,500,0
117,2603.0400000000086,500,0
118,2328.6800000000035,500,0
119,2770.5200000000063,500,0
120,2665.960000000007,500,0
121,2746.800000000007,500,0
122,2627.8400000000065,500,0
123,2249.4400000000087,500,0
124,2588.4800000000064,500,0
125,714.6800000000002,158,0
