episode,return,steps,goal
1,-406.80000000000166,500,0
2,-337.28000000000145,500,0
3,-113.20000000000164,458,1
4,-112.40000000000197,500,0
5,492.9199999999998,420,1
6,289.1599999999996,273,1
7,247.5199999999998,251,1
8,254.55999999999904,500,0
9,223.07999999999976,191,1
10,98.03999999999998,91,1
11,323.9999999999997,241,1
12,696.0399999999992,477,1
13,242.63999999999973,151,1
14,336.8799999999995,255,1
15,941.0799999999994,468,1
16,816.4399999999995,500,0
17,790.839999999999,493,1
18,353.07999999999964,179,1
19,796.5199999999999,297,1
20,412.1999999999997,202,1
21,871.0399999999998,407,1
22,498.59999999999985,195,1
23,834.9199999999996,312,1
24,488.03999999999996,220,1
25,588.5199999999998,187,1
26,479.19999999999965,235,1
27,462.1199999999997,186,1
28,623.3599999999996,217,1
29,943.4399999999995,313,1
30,544.3199999999997,173,1
31,701.3599999999999,253,1
32,1017.0399999999995,396,1
33,387.15999999999974,127,1
34,899.5999999999995,320,1
35,704.3199999999997,245,1
36,807.7599999999996,273,1
37,892.7599999999996,299,1
38,703.5999999999996,254,1
39,1241.2400000000025,394,1
40,1412.2400000000032,379,1
41,1938.8800000000078,500,0
42,1865.3200000000088,500,0
43,1693.120000000008,500,0
44,301.6799999999999,69,1
45,737.9999999999998,207,1
46,1585.920000000005,395,1
47,647.8399999999999,169,1
48,2165.480000000011,500,0
49,620.7200000000001,167,1
50,1009.6399999999996,237,1
51,2196.6800000000117,500,0
52,1708.2800000000063,390,1
53,2277.4400000000114,500,0
54,467.3599999999999,109,1
55,1168.160000000001,268,1
56,2428.8400000000133,500,0
57,1659.8000000000045,359,1
58,1139.1600000000005,239,1
59,2281.8800000000083,453,1
60,2588.4800000000123,500,0
61,2740.1200000000117,500,0
62,2711.6400000000117,500,0
63,2568.8800000000138,500,0
64,2651.32000000001,500,0
65,2626.28000000001,500,0
66,2226.0000000000064,500,0
67,2492.400000000009,500,0
68,2445.8400000000092,500,0
69,2434.7200000000093,500,0
70,2225.400000000012,500,0
71,2323.3600000000124,500,0
72,2649.160000000013,500,0
73,431.47999999999985,97,1
74,1938.8400000000067,433,1
75,1906.4800000000064,445,1
76,1405.160000000002,350,1
77,530.6799999999998,127,1
78,2407.4000000000137,500,0
79,2219.7600000000093,412,1
80,2778.0800000000113,500,0
81,2411.3600000000106,436,1
82,2044.4000000000078,451,1
83,2545.2000000000126,500,0
84,2167.560000000007,500,0
85,2159.6800000000057,456,1
86,2494.8400000000097,500,0
87,2514.92000000001,500,0
88,559.16,128,1
89,2511.440000000012,500,0
90,2203.1200000000104,500,0
91,2248.7600000000107,500,0
92,2514.600000000014,500,0
93,2183.2000000000116,500,0
94,2433.4400000000105,445,1
95,2286.6000000000113,500,0
96,1937.9200000000114,500,0
97,1146.88,264,1
98,2514.4800000000114,500,0
99,2686.4000000000124,500,0
100,1876.3200000000054,352,1
101,2546.2400000000116,500,0
102,1547.720000000003,303,1
103,1565.7200000000048,310,1
104,2610.1600000000108,500,0
105,2462.7600000000134,500,0
106,2345.240000000012,500,0
107,2543.0800000000113,500,0
108,2153.0000000000095,482,1
109,2326.800000000011,500,0
110,2484.320000000012,500,0
111,1728.000000000002,345,1
112,1938.8800000000058,500,0
113,320.2399999999999,100,1
114,2155.4400000000064,500,0
115,2238.0000000000073,500,0
116,2137.8400000000074,500,0
117,2185.960000000011,500,0
118,1954.8400000000115,500,0
119,1849.2800000000082,439,1
120,1367.5200000000043,420,1
121,1014.8399999999995,255,1
122,1152.320000000001,322,1
123,2260.0000000000077,500,0
124,1149.2000000000005,245,1
125,2472.3200000000115,500,0
126,1743.8000000000052,376,1
127,2322.7200000000103,500,0
128,2350.400000000009,500,0
129,2392.1600000000108,500,0
130,390.1999999999998,113,0
