episode,return,steps,goal
1,-735.0000000000065,500,0
2,-712.9300000000062,500,0
3,-705.0000000000052,500,0
4,-757.0000000000055,500,0
5,-273.92999999999705,500,0
6,-150.2999999999974,500,0
7,156.59000000000108,500,0
8,435.3400000000021,500,0
9,290.9900000000014,500,0
10,469.11000000000246,500,0
11,596.9499999999995,500,0
12,660.3699999999982,500,0
13,86.13999999999993,500,0
14,468.8400000000029,500,0
15,369.3500000000021,500,0
16,624.2099999999988,500,0
17,1168.049999999997,500,0
18,1147.629999999997,500,0
19,1089.9099999999928,500,0
20,1456.0500000000004,500,0
21,1340.2600000000002,500,0
22,1504.220000000003,500,0
23,1692.500000000002,500,0
24,1224.739999999999,316,1
25,2000.2200000000073,500,0
26,1702.0500000000056,500,0
27,1992.7500000000061,500,0
28,2354.1300000000006,500,0
29,2516.4599999999964,500,0
30,1881.4400000000048,500,0
31,2252.5800000000013,500,0
32,2502.8599999999974,500,0
33,2323.989999999998,500,0
34,2276.870000000002,500,0
35,2480.849999999998,500,0
36,2486.829999999997,500,0
37,3071.569999999991,500,0
38,2894.9199999999933,500,0
39,3373.0899999999892,500,0
40,3689.6999999999894,500,0
41,3626.5599999999886,500,0
42,3618.3499999999894,500,0
43,3726.0499999999893,500,0
44,3536.2799999999907,500,0
45,3733.4899999999893,500,0
46,3532.4399999999882,500,0
47,3631.209999999989,500,0
48,3624.2099999999896,500,0
49,3685.4899999999875,500,0
50,3600.3499999999885,500,0
51,3404.019999999991,500,0
52,3571.349999999991,500,0
53,3550.5099999999898,500,0
54,3426.3699999999885,500,0
55,3627.9099999999894,500,0
56,3494.9999999999914,500,0
57,3389.85999999999,500,0
58,3462.969999999989,500,0
59,3484.179999999987,500,0
60,3300.3399999999915,500,0
61,3322.68999999999,500,0
62,3323.269999999988,500,0
63,3389.759999999989,500,0
64,3157.8699999999926,500,0
65,3418.03999999999,500,0
66,2893.889999999994,500,0
67,3172.6599999999903,500,0
68,2562.949999999995,500,0
69,3330.6899999999905,500,0
70,2710.4999999999973,500,0
71,3012.409999999992,500,0
72,2719.0799999999945,500,0
73,3289.5299999999893,500,0
74,3375.3199999999915,500,0
75,3551.34999999999,500,0
76,3000.7999999999925,500,0
77,2795.169999999989,500,0
78,3273.899999999989,500,0
79,2778.7999999999975,482,1
80,2425.259999999995,500,0
81,2619.239999999997,500,0
82,2629.259999999997,399,1
83,3141.249999999992,500,0
84,3163.969999999988,500,0
85,3365.499999999986,500,0
86,2905.7199999999884,500,0
87,2066.3500000000054,500,0
88,2516.319999999995,370,1
89,2969.189999999993,500,0
90,2491.389999999996,500,0
91,626.1399999999998,147,1
92,2103.9400000000023,295,1
93,3627.8199999999847,500,0
94,3434.959999999986,500,0
95,2363.7300000000005,500,0
96,2667.639999999994,500,0
97,2650.349999999995,421,1
98,2419.389999999998,448,1
99,1975.7800000000066,430,1
100,661.5599999999996,136,1
101,695.5999999999991,169,1
102,1425.4799999999993,259,1
103,1993.290000000003,326,1
104,1038.299999999998,196,1
105,1042.1799999999982,202,1
106,1138.0200000000007,212,1
107,988.1199999999989,166,1
108,1734.7900000000027,357,1
109,2864.4699999999857,500,0
110,1401.6899999999991,251,1
111,3151.3799999999896,500,0
112,2394.16,434,1
113,2027.0500000000025,352,1
114,1456.8400000000029,299,1
115,1952.2300000000034,370,1
116,2240.3000000000034,494,1
117,600.0500000000002,134,1
118,1961.840000000003,328,1
119,3173.1699999999933,500,0
120,2472.0499999999975,500,0
121,2511.739999999998,394,1
122,3048.469999999989,500,0
123,3171.1199999999844,500,0
124,1545.2200000000007,262,1
125,994.9699999999973,222,1
126,334.5500000000002,66,1
127,3395.569999999986,500,0
128,2180.600000000002,500,0
129,3308.169999999991,500,0
130,2064.3700000000044,340,1
131,888.289999999998,233,1
132,3313.939999999989,500,0
133,1637.7500000000036,412,1
134,3114.3799999999896,500,0
135,3383.7999999999906,500,0
136,750.959999999999,226,1
137,1757.079999999999,383,1
138,1076.879999999999,196,1
139,951.1699999999979,240,1
