episode,return,steps,goal
1,-728.0000000000043,500,0
2,-348.5099999999971,500,0
3,-568.5800000000003,500,0
4,-774.0000000000065,500,0
5,-132.26999999999856,500,0
6,-201.6899999999971,500,0
7,411.1100000000021,500,0
8,460.9000000000011,500,0
9,410.09000000000214,500,0
10,292.18000000000205,500,0
11,548.1200000000006,353,1
12,786.6999999999981,500,0
13,737.8799999999974,500,0
14,1053.3399999999938,500,0
15,518.510000000001,338,1
16,330.05000000000064,212,1
17,1233.2499999999964,500,0
18,1319.21,500,0
19,1200.3499999999997,500,0
20,1196.819999999996,500,0
21,1242.0699999999972,500,0
22,1266.6699999999971,500,0
23,1141.7199999999962,363,1
24,1476.6300000000026,454,1
25,1202.529999999997,383,1
26,1605.8100000000027,500,0
27,1618.0700000000006,500,0
28,1876.7800000000045,455,1
29,2174.980000000004,500,0
30,2302.63,500,0
31,2209.7300000000023,500,0
32,1712.0500000000034,396,1
33,2239.8000000000006,500,0
34,2684.2199999999934,500,0
35,2004.8000000000047,500,0
36,1663.150000000001,379,1
37,2718.0099999999925,500,0
38,3008.2199999999884,500,0
39,1924.630000000004,419,1
40,2666.5899999999956,500,0
41,3017.889999999986,500,0
42,2881.869999999988,500,0
43,3212.2199999999875,500,0
44,3230.6399999999853,500,0
45,3091.919999999988,500,0
46,3322.179999999986,500,0
47,2867.7799999999907,500,0
48,3383.7799999999847,500,0
49,3392.429999999982,500,0
50,3456.069999999979,500,0
51,3185.259999999987,500,0
52,3385.7099999999814,500,0
53,2588.409999999996,500,0
54,3199.709999999984,500,0
55,3212.919999999988,500,0
56,2482.8099999999968,500,0
57,2984.50999999999,500,0
58,2644.9999999999955,500,0
59,3209.479999999986,500,0
60,3097.7799999999875,500,0
61,3415.919999999985,500,0
62,3623.6199999999817,500,0
63,3214.989999999984,500,0
64,3330.9599999999828,500,0
65,2910.609999999987,500,0
66,3324.329999999986,500,0
67,3227.249999999987,500,0
68,2915.599999999993,500,0
69,3160.0199999999877,500,0
70,2861.6899999999932,500,0
71,3269.439999999986,500,0
72,3056.299999999989,500,0
73,2985.419999999989,500,0
74,2877.7399999999916,500,0
75,2771.899999999994,500,0
76,2135.0400000000027,384,1
77,2330.0699999999997,500,0
78,3296.629999999985,500,0
79,3257.5799999999845,500,0
80,3589.9499999999844,500,0
81,3418.2499999999854,500,0
82,3637.5299999999847,500,0
83,3511.3199999999842,500,0
84,2736.629999999997,500,0
85,2486.559999999997,500,0
86,2042.2300000000068,500,0
87,2409.0899999999997,500,0
88,1507.13,236,1
89,3492.5399999999886,500,0
90,2721.449999999993,442,1
91,3354.239999999988,500,0
92,3216.69999999999,500,0
93,2549.0899999999997,500,0
94,3272.629999999988,500,0
95,3131.4899999999902,500,0
96,2845.489999999988,500,0
97,3193.3899999999826,500,0
98,3020.3699999999853,500,0
99,2929.109999999988,500,0
100,2939.879999999991,498,1
101,3075.2099999999914,500,0
102,3319.76999999999,500,0
103,3251.8399999999897,500,0
104,2140.620000000004,500,0
105,3140.319999999981,500,0
106,2262.930000000001,353,1
107,2267.3400000000033,500,0
108,2755.3899999999976,500,0
109,3071.5399999999913,500,0
110,3498.3799999999846,500,0
111,2246.9300000000035,500,0
112,2338.230000000001,500,0
113,2914.0699999999915,500,0
114,3002.9999999999923,500,0
115,3426.119999999985,500,0
116,3321.3999999999933,500,0
117,2047.4800000000066,500,0
118,2828.399999999995,500,0
119,3232.379999999989,500,0
120,3431.869999999988,500,0
121,2963.3099999999927,500,0
122,3428.5899999999892,500,0
123,3205.539999999992,500,0
124,3709.499999999983,500,0
125,2887.629999999991,500,0
126,3354.7499999999873,500,0
127,3384.6799999999876,500,0
128,3571.9399999999882,500,0
129,2783.2599999999925,500,0
130,3451.9699999999925,500,0
131,2846.099999999994,500,0
132,3382.5499999999915,500,0
133,3376.309999999992,500,0
134,3304.469999999985,500,0
135,3414.8499999999926,500,0
136,3147.599999999984,500,0
137,3428.2799999999806,500,0
138,3204.66999999998,500,0
