episode,return,steps,goal
85,3778.0399999999795,500,0
86,2993.859999999987,500,0
87,2431.69,500,0
88,3200.08999999998,500,0
89,3287.809999999985,500,0
90,2322.3900000000003,500,0
91,2433.09,500,0
92,2686.519999999992,500,0
93,2302.419999999999,500,0
94,3352.5199999999827,500,0
95,2847.189999999993,500,0
96,2349.8900000000003,500,0
97,2556.1899999999946,500,0
98,2682.0099999999925,500,0
99,2975.4299999999903,500,0
100,3191.0999999999813,500,0
101,3101.1699999999846,500,0
102,3030.3299999999876,500,0
103,3090.9599999999855,500,0
104,2826.9099999999867,500,0
105,3290.239999999985,500,0
106,3123.5599999999818,500,0
107,2565.189999999999,500,0
108,2885.3999999999915,500,0
109,3337.6299999999833,500,0
110,2923.619999999992,500,0
111,2676.759999999994,500,0
112,2510.9899999999984,500,0
113,3072.529999999989,500,0
114,3134.7299999999873,500,0
115,2973.3799999999856,500,0
116,3464.7999999999824,500,0
117,3225.6399999999867,500,0
118,1681.7300000000014,251,1
119,3212.199999999987,500,0
120,3001.4999999999854,500,0
121,2152.230000000004,500,0
122,3219.7799999999847,500,0
123,3378.1699999999846,500,0
124,3407.499999999983,500,0
125,3313.7999999999834,500,0
126,2866.899999999998,483,1
127,2087.1500000000046,500,0
128,2066.8000000000047,500,0
129,2069.590000000006,500,0
130,2333.77,500,0
131,3315.859999999983,500,0
132,3304.9799999999873,500,0
133,3337.7199999999802,500,0
134,3254.439999999981,500,0
135,3098.9499999999825,500,0
136,3291.509999999981,500,0
137,3142.3699999999835,500,0
138,3203.369999999989,500,0
139,3041.579999999991,500,0
140,2894.0699999999892,500,0
141,2169.7700000000027,500,0
142,3045.839999999988,500,0
143,3526.9699999999852,500,0
144,1299.6199999999997,201,1
145,3304.879999999984,500,0
146,3181.1599999999885,500,0
147,2922.269999999991,500,0
148,2987.0399999999863,500,0
149,1889.3900000000035,329,1
150,3174.179999999987,500,0
151,638.3299999999997,124,1
152,2789.7899999999954,500,0
153,2785.2399999999943,500,0
154,2246.4700000000007,500,0
155,2349.959999999999,500,0
156,2298.6499999999974,500,0
157,2839.9599999999937,500,0
158,3048.379999999991,500,0
159,2936.3599999999924,500,0
160,3508.7699999999863,500,0
161,3630.719999999985,500,0
162,791.8199999999995,116,1
163,2729.7799999999925,500,0
164,3479.809999999988,500,0
165,433.0000000000002,123,1
166,1740.1900000000023,340,1
167,2932.3799999999896,500,0
168,3108.6599999999894,500,0
169,3064.609999999988,500,0
170,3363.639999999988,500,0
171,3186.4499999999916,500,0
172,3383.5699999999806,500,0
173,3321.1299999999815,500,0
174,3474.399999999988,500,0
175,3027.2099999999878,500,0
176,3122.2799999999925,500,0
177,3034.8599999999906,500,0
178,2805.579999999992,442,1
179,3336.779999999984,500,0
180,3216.339999999993,500,0
181,3616.069999999983,500,0
182,751.7699999999991,125,1
183,2872.649999999993,500,0
184,3008.0899999999915,500,0
185,2749.8099999999936,500,0
186,3025.2099999999914,500,0
187,3197.9099999999926,500,0
188,2586.429999999993,500,0
189,3545.0999999999863,500,0
190,3498.3799999999865,500,0
191,3020.9499999999907,500,0
192,2658.149999999995,500,0
193,2887.9899999999934,500,0
194,3165.689999999986,500,0
195,1880.840000000004,500,0
196,1725.1400000000058,500,0
197,2139.030000000003,500,0
198,2334.589999999999,500,0
199,2777.0499999999943,500,0
200,3126.119999999992,500,0
201,3142.8899999999862,500,0
202,3300.239999999989,500,0
203,2805.5199999999945,500,0
204,2848.9599999999914,500,0
205,3126.6199999999917,500,0
206,3412.189999999998,500,0
207,85.95000000000002,25,0
