episode,return,steps,goal
1,-622.000000000005,500,0
2,-247.999999999998,500,0
3,-415.99999999999693,500,0
4,-378.99999999999693,500,0
5,1117.799999999997,460,1
6,928.9999999999956,500,0
7,-19.999999999996973,500,0
8,329.0000000000026,500,0
9,1621.0,500,0
10,1608.0000000000016,500,0
11,1595.9999999999989,500,0
12,1326.9999999999989,500,0
13,1994.0000000000077,500,0
14,278.00000000000284,500,0
15,1917.0000000000152,500,0
16,2659.999999999984,500,0
17,2322.9999999999977,500,0
18,2758.9999999999864,500,0
19,634.000000000001,500,0
20,2668.9999999999914,500,0
21,2777.9999999999886,500,0
22,959.9999999999987,500,0
23,2865.999999999986,500,0
24,2592.99999999999,500,0
25,3151.999999999976,500,0
26,3978.999999999966,500,0
27,3367.9999999999736,500,0
28,3431.99999999998,500,0
29,3108.9999999999795,500,0
30,311.99999999999585,500,0
31,-650.000000000003,500,0
32,3280.9999999999754,500,0
33,3066.9999999999845,500,0
34,4098.999999999967,500,0
35,4146.999999999969,500,0
36,3958.999999999972,500,0
37,5008.999999999998,500,0
38,3471.999999999983,500,0
39,2379.999999999999,500,0
40,2845.9999999999905,500,0
41,3923.9999999999727,500,0
42,4796.999999999993,500,0
43,4508.999999999981,500,0
44,4577.999999999983,500,0
45,4403.999999999975,500,0
46,4806.999999999989,500,0
47,4228.9999999999745,500,0
48,4315.999999999972,500,0
49,3477.9999999999723,500,0
50,-637.0000000000023,500,0
51,4121.999999999968,500,0
52,-627.0000000000023,500,0
53,3241.999999999987,500,0
54,5010.000000000001,500,0
55,4552.999999999982,500,0
56,5172.000000000001,500,0
57,4941.9999999999945,500,0
58,5262.0000000000055,500,0
59,4801.999999999992,500,0
60,4456.99999999998,500,0
61,4008.9999999999754,500,0
62,-588.0000000000006,500,0
63,4808.999999999992,500,0
64,-680.0000000000041,500,0
65,2051.000000000005,500,0
66,-633.0000000000024,500,0
67,3751.9999999999704,500,0
68,-615.0000000000018,500,0
69,465.00000000000045,500,0
70,3454.99999999998,500,0
71,4051.999999999973,500,0
72,-591.0000000000008,500,0
73,-11.00000000000027,500,0
74,-528.0000000000018,500,0
75,5828.000000000019,500,0
76,-636.0000000000018,500,0
77,-622.0000000000014,500,0
78,5009.0,500,0
79,-652.0000000000031,500,0
80,-644.0000000000032,500,0
81,-653.0000000000028,500,0
82,-622.000000000002,500,0
83,-668.0000000000047,500,0
84,-629.0000000000023,500,0
85,3386.9999999999864,500,0
86,5569.000000000014,500,0
87,5816.000000000016,500,0
88,5340.000000000012,500,0
89,5244.0,500,0
90,-562.9999999999994,500,0
91,2054.000000000005,500,0
92,4169.999999999966,500,0
93,4681.999999999991,500,0
94,5879.0000000000155,500,0
95,5775.000000000016,500,0
96,4599.9999999999845,500,0
97,5731.000000000015,500,0
98,5727.0000000000155,500,0
99,4826.999999999994,500,0
100,4216.9999999999745,500,0
101,4118.999999999955,500,0
102,5289.000000000003,500,0
103,4379.999999999983,500,0
104,-595.0000000000028,500,0
105,5950.000000000021,500,0
106,6007.000000000024,500,0
107,5799.000000000018,500,0
108,5975.000000000019,500,0
109,2441.0000000000005,500,0
110,4788.999999999991,500,0
111,5952.000000000017,500,0
112,5665.000000000016,500,0
113,6201.0000000000255,500,0
114,2191.000000000003,500,0
115,5878.00000000002,500,0
116,5964.000000000019,500,0
117,4610.999999999986,500,0
118,1877.0000000000048,500,0
119,5683.000000000013,500,0
120,5316.000000000004,500,0
121,5534.000000000009,500,0
122,6110.000000000024,500,0
123,4816.999999999994,500,0
124,6380.000000000029,500,0
125,5260.000000000003,500,0
126,4207.99999999998,500,0
127,5585.000000000009,500,0
128,6040.000000000023,500,0
129,6235.0000000000255,500,0
130,5928.0000000000255,500,0
131,6171.000000000023,500,0
132,3428.999999999986,500,0
133,6047.000000000022,500,0
134,5915.00000000002,500,0
135,6054.000000000024,500,0
136,4300.99999999998,500,0
137,4834.999999999996,500,0
138,4825.999999999994,500,0
139,5074.999999999999,500,0
140,6228.000000000028,500,0
141,1895.0000000000045,500,0
142,5943.000000000024,500,0
143,3041.999999999976,500,0
144,2836.9999999999945,500,0
145,4532.999999999976,500,0
146,-32.999999999999226,500,0
147,5815.000000000022,500,0
148,6013.000000000022,500,0
149,6323.000000000027,500,0
150,6056.000000000023,500,0
151,5927.000000000023,500,0
152,5803.0000000000155,500,0
153,5656.000000000021,500,0
154,4218.999999999975,500,0
155,5966.00000000002,500,0
156,6038.000000000026,500,0
157,6388.000000000028,500,0
158,5669.000000000015,500,0
159,6278.000000000025,500,0
160,6338.000000000027,500,0
161,6141.000000000024,500,0
162,6141.000000000025,500,0
163,6111.000000000022,500,0
164,6115.000000000023,500,0
165,5761.000000000009,500,0
166,5298.000000000005,500,0
167,5103.9999999999945,500,0
168,5671.000000000014,500,0
169,5435.000000000026,500,0
170,-557.9999999999994,500,0
171,-657.0000000000034,500,0
172,-670.0000000000018,500,0
173,4327.999999999984,500,0
174,5247.999999999994,500,0
175,5941.000000000022,500,0
176,5498.000000000006,500,0
177,5741.000000000016,500,0
178,5531.0000000000155,500,0
179,6337.000000000029,500,0
180,5290.000000000006,500,0
181,4791.999999999987,500,0
182,5711.000000000013,500,0
183,6302.000000000028,500,0
184,6152.000000000026,500,0
185,6275.000000000026,500,0
186,6126.000000000025,500,0
187,6230.000000000026,500,0
188,6036.000000000023,500,0
189,6044.000000000017,500,0
190,6116.000000000024,500,0
191,6337.00000000003,500,0
192,6083.000000000027,500,0
193,6336.00000000003,500,0
194,6383.000000000028,500,0
195,6435.000000000028,500,0
196,5955.00000000002,500,0
197,5738.000000000015,500,0
198,5199.0,500,0
199,6258.000000000027,500,0
200,6260.000000000025,500,0
201,510.2000000000002,40,0
