episode,return,steps,goal
1,-406.80000000000166,500,0
2,-337.28000000000145,500,0
3,-113.20000000000164,458,1
4,-112.40000000000197,500,0
5,564.5999999999997,420,1
6,312.9999999999996,273,1
7,238.3999999999996,251,1
8,317.3999999999989,500,0
9,220.99999999999974,191,1
10,823.1199999999991,500,0
11,429.1599999999997,309,1
12,541.8399999999995,500,0
13,708.9599999999991,408,1
14,780.1999999999994,500,0
15,813.9999999999984,459,1
16,740.5999999999993,476,1
17,885.9599999999988,500,0
18,504.43999999999926,304,1
19,975.679999999999,500,0
20,1196.9600000000016,500,0
21,953.7599999999994,357,1
22,1405.4000000000037,486,1
23,1154.720000000002,406,1
24,788.28,243,1
25,1365.6800000000046,447,1
26,856.0799999999995,245,1
27,907.9599999999998,273,1
28,915.5599999999998,299,1
29,910.3199999999996,254,1
30,1476.1600000000044,394,1
31,584.1599999999997,149,1
32,1827.5200000000084,500,0
33,1941.5600000000077,500,0
34,1116.84,295,1
35,1854.520000000007,500,0
36,767.9199999999994,211,1
37,1588.3600000000054,395,1
38,2081.840000000008,500,0
39,1685.9200000000105,500,0
40,1820.8400000000079,500,0
41,2127.600000000009,463,1
42,2349.720000000011,500,0
43,2455.9600000000123,500,0
44,889.1599999999996,184,1
45,2442.6400000000103,500,0
46,1490.7600000000032,291,1
47,2071.0400000000072,453,1
48,2601.9200000000137,500,0
49,2437.2000000000103,500,0
50,2728.600000000014,500,0
51,2706.9200000000137,500,0
52,2672.9600000000128,500,0
53,973.6799999999993,184,1
54,1792.1200000000044,319,1
55,2687.760000000015,500,0
56,2747.480000000015,500,0
57,2715.0800000000136,500,0
58,2856.2400000000143,500,0
59,2781.520000000015,500,0
60,2609.6400000000135,500,0
61,2798.160000000015,500,0
62,1151.3200000000006,200,1
63,2772.5200000000164,500,0
64,1865.7600000000068,500,0
65,2046.8800000000087,500,0
66,2123.960000000013,500,0
67,2490.8400000000133,500,0
68,2937.360000000015,500,0
69,1605.4000000000042,329,1
70,2804.1200000000163,500,0
71,2667.0400000000136,500,0
72,1238.1200000000015,233,1
73,1407.4000000000024,284,1
74,543.32,103,1
75,2289.480000000009,474,1
76,2497.1200000000094,500,0
77,2504.320000000012,500,0
78,2179.6800000000085,500,0
79,2105.760000000011,500,0
80,2343.5600000000095,500,0
81,1717.1600000000042,396,1
82,2224.0400000000045,500,0
83,1250.7600000000018,258,1
84,2283.760000000011,500,0
85,2111.000000000011,500,0
86,1311.4800000000018,264,1
87,2063.280000000005,500,0
88,2235.7200000000053,500,0
89,2240.0400000000063,500,0
90,2295.800000000003,500,0
91,1696.3200000000054,365,1
92,2234.5600000000068,500,0
93,2127.920000000012,500,0
94,2201.16000000001,500,0
95,2206.6800000000117,500,0
96,2367.6400000000112,500,0
97,2166.9200000000105,500,0
98,1475.5600000000031,317,1
99,1211.3600000000008,253,1
100,2152.5200000000123,500,0
101,2176.160000000012,500,0
102,2087.3600000000106,500,0
103,2143.8800000000083,500,0
104,2305.920000000012,500,0
105,2193.0400000000122,500,0
106,2213.0800000000118,500,0
107,2152.9600000000128,500,0
108,2074.800000000014,500,0
109,2023.5200000000136,500,0
110,2286.1600000000094,500,0
111,2138.720000000014,500,0
112,2137.0400000000136,500,0
113,2126.960000000013,500,0
114,2129.680000000013,500,0
115,2105.3200000000124,500,0
116,518.4799999999998,127,0
