episode,return,steps,goal
152,2132.2800000000057,500,0
153,2761.7199999999993,500,0
154,2123.490000000005,500,0
155,1897.9500000000075,500,0
156,2636.8799999999956,500,0
157,2349.7799999999975,500,0
158,2843.479999999993,500,0
159,3759.4699999999852,500,0
160,3437.8899999999826,500,0
161,3544.749999999987,500,0
162,3741.259999999985,500,0
163,3759.259999999983,500,0
164,3630.9599999999837,500,0
165,3129.8399999999892,500,0
166,2238.1200000000026,500,0
167,3019.4699999999916,500,0
168,3373.7699999999845,500,0
169,2366.6499999999987,500,0
170,3789.779999999989,500,0
171,3435.5999999999913,500,0
172,2047.1999999999946,500,0
173,1763.4100000000035,500,0
174,2558.5799999999904,500,0
175,3788.1699999999896,500,0
176,3470.569999999998,500,0
177,3561.5999999999926,500,0
178,3681.159999999991,500,0
179,3636.6399999999844,500,0
180,3474.3499999999935,500,0
181,3743.609999999997,500,0
182,3965.4599999999964,500,0
183,3260.970000000002,500,0
184,2978.469999999993,500,0
185,4236.79,500,0
186,3775.0099999999975,500,0
187,4233.789999999997,500,0
188,3479.2599999999884,500,0
189,1560.0200000000013,500,0
190,2736.7099999999973,500,0
191,1810.4199999999994,365,1
192,2915.669999999989,500,0
193,1812.1200000000042,500,0
194,2064.870000000005,500,0
195,1796.1900000000016,500,0
196,2581.4699999999907,500,0
197,1989.2000000000019,500,0
198,2465.1199999999985,500,0
199,2136.79,500,0
200,1499.1099999999988,500,0
201,2697.1499999999896,500,0
202,1729.390000000006,500,0
203,2694.029999999994,500,0
204,708.4599999999994,203,0
