episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,632.6400146484375,712.0,1.0,0.6277931928634644,0.01392920222133398
2,645.530029296875,449.0,1.0,1.606938123703003,0.03923710063099861
3,638.2100219726562,493.0,1.0,1.7666370868682861,0.01822117157280445
4,843.97998046875,634.0,1.0,3.2705047130584717,0.044861968606710434
5,740.7100219726562,543.0,1.0,3.596871852874756,0.037704646587371826
6,687.989990234375,467.0,1.0,4.572205543518066,0.054517000913619995
7,544.3300170898438,289.0,1.0,4.819271087646484,0.113991379737854
8,572.739990234375,342.0,1.0,4.708889961242676,0.04490802064538002
9,987.030029296875,799.0,1.0,5.909590721130371,0.08983407914638519
10,753.7999877929688,640.0,1.0,7.041761875152588,0.21489620208740234
11,766.9500122070312,635.0,1.0,8.6646146774292,2.721782684326172
12,784.6400146484375,712.0,1.0,12.143376350402832,0.3057948648929596
13,1066.8499755859375,905.0,1.0,18.31201934814453,0.790902316570282
14,1626.3900146484375,1587.0,1.0,22.80913543701172,0.250814288854599
15,938.010009765625,933.0,1.0,22.34954833984375,0.317933052778244
16,822.3900146484375,587.0,1.0,22.1585693359375,0.547426164150238
17,683.1900024414062,427.0,1.0,23.179269790649414,0.14865103363990784
18,1309.2900390625,1157.0,1.0,23.007492065429688,1.5869563817977905
19,791.3900146484375,587.0,1.0,23.49993133544922,0.29155123233795166
20,1330.760009765625,1108.0,1.0,22.55954933166504,0.1787913739681244
21,645.5499877929688,415.0,1.0,22.697288513183594,0.08599945157766342
22,1107.3800048828125,854.0,1.0,27.790178298950195,0.6141665577888489
23,937.1199951171875,696.0,1.0,28.035430908203125,4.34295654296875
24,2809.10009765625,2630.0,1.0,21.526697158813477,0.05639480799436569
25,1946.030029296875,1699.0,1.0,20.263696670532227,2.7575032711029053
26,764.02001953125,466.0,1.0,20.365922927856445,0.037316933274269104
27,471.1400146484375,162.0,1.0,20.45393943786621,0.013631734997034073
28,1080.989990234375,1467.0,1.0,33.76256561279297,0.2698194980621338
29,897.1300048828125,1029.0,1.0,24.48600196838379,2.8491649627685547
30,1199.1500244140625,995.0,1.0,36.40900802612305,0.5489974617958069
31,1150.3800048828125,954.0,1.0,32.84291458129883,0.20479589700698853
32,938.52001953125,716.0,1.0,25.932117462158203,0.42643216252326965
33,1287.0999755859375,1030.0,1.0,21.998075485229492,0.04394331946969032
34,640.5,350.0,1.0,31.083301544189453,0.12437446415424347
35,955.9600219726562,668.0,1.0,28.111324310302734,0.22925522923469543
36,573.9600219726562,268.0,1.0,33.511539459228516,1.1141785383224487
37,541.7100219726562,243.0,1.0,34.462955474853516,0.2998557686805725
38,1173.25,1025.0,1.0,23.909690856933594,3.2933831214904785
39,1081.52001953125,816.0,1.0,28.340978622436523,0.29913029074668884
40,929.3800048828125,654.0,1.0,26.599224090576172,0.2979181706905365
41,1162.2099609375,893.0,1.0,20.04311752319336,0.12333725392818451
42,1116.949951171875,835.0,1.0,25.36980628967285,0.12055395543575287
43,430.3699951171875,121.0,1.0,25.694271087646484,0.10652198642492294
44,623.219970703125,326.0,1.0,23.12701416015625,0.024051086977124214
45,559.469970703125,251.0,1.0,27.445798873901367,1.7109981775283813
46,711.6099853515625,413.0,1.0,26.159507751464844,0.06344510614871979
47,491.0,200.0,1.0,23.31484603881836,1.3615500926971436
48,753.8099975585938,473.0,1.0,26.853069305419922,0.2624325454235077
49,515.5499877929688,215.0,1.0,20.580121994018555,0.034183647483587265
50,523.3699951171875,221.0,1.0,20.647159576416016,0.06707091629505157
51,896.6699829101562,611.0,1.0,32.323631286621094,0.18827052414417267
52,583.1199951171875,296.0,1.0,34.8640022277832,0.40302640199661255
53,767.4600219726562,518.0,1.0,37.61140823364258,0.3099629878997803
54,974.4600219726562,718.0,1.0,21.518442153930664,0.10622954368591309
55,2019.969970703125,1901.0,1.0,33.473228454589844,0.21837754547595978
56,925.3499755859375,755.0,1.0,22.544708251953125,5.591164588928223
57,1341.31005859375,1123.0,1.0,32.84091567993164,4.809791088104248
58,1042.050048828125,965.0,1.0,38.59165954589844,0.09311705827713013
59,749.6400146484375,812.0,1.0,32.805580139160156,0.28077027201652527
60,3989.449951171875,3885.0,1.0,29.958219528198242,0.4444480240345001
61,478.80999755859375,173.0,1.0,40.380943298339844,0.2567228674888611
62,829.9199829101562,536.0,1.0,26.483945846557617,0.5494880080223083
63,1268.0899658203125,997.0,1.0,16.605539321899414,0.42876604199409485
64,1257.4200439453125,986.0,1.0,31.722288131713867,3.932255506515503
65,445.8299865722656,139.0,1.0,45.946266174316406,0.16686959564685822
66,539.9500122070312,235.0,1.0,32.571998596191406,4.166346549987793
67,249.22999572753906,259.0,0.0,24.258363723754883,5.816450119018555
