episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,369.3999938964844,641.0,1.0,0.7159366011619568,0.013003078289330006
2,359.79998779296875,522.0,1.0,0.9629989862442017,0.026706654578447342
3,376.8999938964844,501.0,1.0,1.2979254722595215,0.01710093766450882
4,515.2999877929688,1067.0,1.0,2.190154552459717,0.027640167623758316
5,322.8999938964844,231.0,1.0,2.05173921585083,0.028936930000782013
6,376.5,410.0,1.0,2.3113486766815186,0.029998760670423508
7,354.79998779296875,427.0,1.0,2.532430648803711,0.03166010230779648
8,364.5,445.0,1.0,2.752291679382324,0.02509511634707451
9,443.5,715.0,1.0,3.242880344390869,3.092919111251831
10,371.29998779296875,412.0,1.0,3.4583957195281982,3.1153998374938965
11,337.20001220703125,273.0,1.0,3.8651373386383057,0.03134084865450859
12,461.1000061035156,879.0,1.0,4.104866027832031,0.02431674674153328
13,327.1000061035156,234.0,1.0,4.0815653800964355,0.03495984524488449
14,329.70001220703125,278.0,1.0,4.2354631423950195,0.027415040880441666
15,397.20001220703125,628.0,1.0,4.420589923858643,0.02702220529317856
16,354.8999938964844,346.0,1.0,5.129193305969238,0.04276420921087265
17,376.70001220703125,428.0,1.0,4.751650333404541,0.026913387700915337
18,311.29998779296875,167.0,1.0,4.971513271331787,0.03556586802005768
19,345.70001220703125,393.0,1.0,4.898448467254639,0.029064401984214783
20,343.8999938964844,281.0,1.0,5.070535182952881,0.03414025902748108
21,405.0,555.0,1.0,5.2296037673950195,0.029948635026812553
22,310.70001220703125,138.0,1.0,5.2321319580078125,8.501824378967285
23,331.1000061035156,239.0,1.0,5.38152551651001,0.020914748311042786
24,435.0,750.0,1.0,5.387697219848633,0.035079993307590485
25,378.0,520.0,1.0,5.4046406745910645,0.03638845309615135
26,319.1000061035156,174.0,1.0,5.661088943481445,0.02647419460117817
27,386.79998779296875,472.0,1.0,5.540624141693115,0.01835491880774498
28,338.3999938964844,271.0,1.0,5.356709003448486,0.023690523579716682
29,370.5,455.0,1.0,5.52003812789917,0.02451031655073166
30,340.20001220703125,283.0,1.0,5.6957597732543945,0.03383708745241165
31,349.79998779296875,307.0,1.0,5.651750087738037,0.04082806408405304
32,336.29998779296875,272.0,1.0,5.635507106781006,5.420582294464111
33,349.70001220703125,308.0,1.0,5.609774112701416,0.02924169972538948
34,342.70001220703125,368.0,1.0,5.531180381774902,0.027017012238502502
35,359.3999938964844,341.0,1.0,5.73948860168457,0.026333307847380638
36,503.0,950.0,1.0,5.81274938583374,3.1324703693389893
37,308.79998779296875,137.0,1.0,5.755831718444824,0.028246309608221054
38,362.1000061035156,379.0,1.0,5.8663506507873535,0.04436364769935608
39,329.5,230.0,1.0,5.776415824890137,0.029151787981390953
40,336.5,295.0,1.0,5.811865329742432,0.03039146587252617
41,344.5,275.0,1.0,5.946587562561035,3.110438823699951
42,348.29998779296875,317.0,1.0,6.001104354858398,0.03318997099995613
43,352.6000061035156,344.0,1.0,5.950732231140137,0.028320517390966415
44,316.6000061035156,184.0,1.0,5.975920677185059,5.427493572235107
45,299.0,130.0,1.0,5.952113151550293,0.035727038979530334
46,336.20001220703125,243.0,1.0,5.948709964752197,0.03632489964365959
47,328.1000061035156,229.0,1.0,6.094656467437744,3.1087684631347656
48,332.5,245.0,1.0,6.248291492462158,0.029374737292528152
49,352.70001220703125,303.0,1.0,5.889768600463867,3.115656614303589
50,372.1000061035156,414.0,1.0,6.0361833572387695,0.03961360082030296
51,464.0,845.0,1.0,6.094773292541504,0.03993303328752518
52,326.3999938964844,216.0,1.0,6.172755718231201,0.028941666707396507
53,312.79998779296875,157.0,1.0,6.004236698150635,5.429255962371826
54,317.5,170.0,1.0,6.0696635246276855,0.03656873479485512
55,304.3999938964844,146.0,1.0,6.05411434173584,10.813447952270508
56,333.3999938964844,256.0,1.0,5.976443767547607,3.1033437252044678
57,355.29998779296875,362.0,1.0,6.09296989440918,0.039829086512327194
58,303.20001220703125,138.0,1.0,6.1024580001831055,0.022785628214478493
59,345.8999938964844,336.0,1.0,6.093332290649414,5.428399085998535
60,341.29998779296875,307.0,1.0,6.119138240814209,0.02810516022145748
61,349.6000061035156,324.0,1.0,6.039650917053223,0.035065311938524246
62,382.70001220703125,523.0,1.0,6.209830284118652,0.036023497581481934
63,314.5,175.0,1.0,6.244027614593506,0.03696149215102196
64,367.6000061035156,414.0,1.0,6.413585186004639,0.02705245465040207
65,397.8999938964844,551.0,1.0,6.099755764007568,0.037438102066516876
66,358.79998779296875,397.0,1.0,5.984996318817139,0.043593499809503555
67,357.29998779296875,467.0,1.0,6.208958625793457,0.050738006830215454
68,369.3999938964844,501.0,1.0,5.88554573059082,0.03050461784005165
69,388.20001220703125,523.0,1.0,5.931340217590332,0.03026881441473961
70,393.20001220703125,623.0,1.0,5.868215084075928,0.04100537300109863
