episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,-438.2799987792969,631.0,1.0,1.428497314453125,0.29786601662635803
2,-202.60000610351562,415.0,1.0,0.8511226177215576,0.38010165095329285
3,-538.7999877929688,745.0,1.0,0.8322668671607971,0.28663375973701477
4,-169.72000122070312,404.0,1.0,0.2700681984424591,0.30952832102775574
5,-47.15999984741211,307.0,1.0,0.41252583265304565,0.2754861116409302
6,-777.1199951171875,989.0,1.0,0.894004225730896,0.26668795943260193
7,-296.6400146484375,568.0,1.0,2.245593786239624,0.23312397301197052
8,125.55999755859375,158.0,1.0,-0.5961625576019287,0.14247426390647888
9,-408.44000244140625,698.0,1.0,-0.5021756887435913,0.12477335333824158
10,-172.0399932861328,483.0,1.0,14.785805702209473,0.04632137715816498
11,-40.400001525878906,335.0,1.0,-1.2783153057098389,0.05076032131910324
12,-201.63999938964844,508.0,1.0,-2.2461233139038086,0.018892062827944756
13,-787.2000122070312,1000.0,0.0,-2.913060188293457,0.07546648383140564
14,-740.7999877929688,1000.0,0.0,-3.437107563018799,0.046577200293540955
15,-677.0,1000.0,0.0,4.466370105743408,0.034014880657196045
16,-752.4000244140625,1000.0,0.0,-4.291767120361328,0.06940103322267532
17,-763.4000244140625,1000.0,0.0,3.4346823692321777,0.06749720871448517
18,-753.5999755859375,1000.0,0.0,-5.119112014770508,0.065646693110466
19,-744.0,1000.0,0.0,-2.281158208847046,0.11425288021564484
20,-733.5999755859375,1000.0,0.0,1.146222710609436,0.07744775712490082
21,-729.0,1000.0,0.0,4.249075889587402,0.09439967572689056
22,-716.0,1000.0,0.0,3.000525951385498,0.132132887840271
23,-721.4000244140625,1000.0,0.0,29.103662490844727,0.03739476576447487
24,-736.0,1000.0,0.0,67.29725646972656,0.05849459394812584
25,-726.2000122070312,1000.0,0.0,20.499217987060547,0.03842639923095703
26,-847.7999877929688,1000.0,0.0,230.99830627441406,0.035251181572675705
27,-885.4000244140625,1000.0,0.0,220.96920776367188,0.02104863151907921
28,-847.4000244140625,1000.0,0.0,395.92681884765625,0.022821808233857155
29,-819.5999755859375,1000.0,0.0,424.7080993652344,0.020479321479797363
30,-888.2000122070312,1000.0,0.0,355.7207946777344,0.016224151477217674
31,-886.2000122070312,1000.0,0.0,1153.618408203125,0.04305800423026085
32,-818.0,1000.0,0.0,1037.150146484375,0.02017860673367977
33,-855.5999755859375,1000.0,0.0,844.2826538085938,0.012810030952095985
34,-848.7999877929688,1000.0,0.0,707.8372802734375,0.015222547575831413
35,-944.0,1000.0,0.0,599.4949340820312,0.017223970964550972
36,-898.2000122070312,1000.0,0.0,2856.82470703125,0.019329171627759933
37,-849.2000122070312,1000.0,0.0,1839.3341064453125,0.013334407471120358
38,-919.2000122070312,1000.0,0.0,5173.271484375,0.00607522064819932
39,-849.5999755859375,1000.0,0.0,1566.83984375,0.015584725886583328
40,-892.7999877929688,1000.0,0.0,-14.258769035339355,0.015262791886925697
41,-810.5999755859375,1000.0,0.0,3049.46484375,0.023928683251142502
42,-956.5999755859375,1000.0,0.0,5143.15380859375,0.011149972677230835
43,-890.2000122070312,1000.0,0.0,5823.52490234375,0.01952669583261013
44,-943.2000122070312,1000.0,0.0,4149.23193359375,0.016438689082860947
45,-837.5999755859375,1000.0,0.0,9674.759765625,0.013270141556859016
46,-900.0,1000.0,0.0,2693.112060546875,0.010005192831158638
47,-872.5999755859375,1000.0,0.0,4280.95166015625,0.013452890329062939
48,-945.5999755859375,1000.0,0.0,4425.4990234375,0.011162389069795609
49,-819.5999755859375,1000.0,0.0,1977.4954833984375,0.015352741815149784
50,-886.0,1000.0,0.0,2552.041259765625,0.019018132239580154
51,-803.2000122070312,1000.0,0.0,5788.453125,0.011606116779148579
52,-775.4000244140625,1000.0,0.0,-17.04761505126953,0.014780662022531033
53,-832.7999877929688,1000.0,0.0,840.3551025390625,0.008879404515028
54,-886.0,1000.0,0.0,9930.703125,0.01566149666905403
55,-871.2000122070312,1000.0,0.0,-17.87060546875,0.020407143980264664
56,-651.52001953125,759.0,0.0,16587.294921875,0.014212490059435368
