episode,return,steps,goal
1,-735.0000000000065,500,0
2,-712.9300000000062,500,0
3,-705.0000000000052,500,0
4,-757.0000000000055,500,0
5,-293.92999999999705,500,0
6,47.46999999999989,500,0
7,123.17000000000073,500,0
8,436.8500000000019,500,0
9,273.50000000000136,500,0
10,435.13000000000244,500,0
11,779.5499999999954,486,1
12,337.59000000000145,500,0
13,645.2499999999992,500,0
14,797.9299999999964,500,0
15,760.3499999999956,500,0
16,1082.6799999999923,500,0
17,835.4899999999949,500,0
18,923.049999999995,500,0
19,1181.7699999999968,500,0
20,1150.7999999999956,500,0
21,1248.8699999999974,500,0
22,1285.4999999999984,500,0
23,1690.3100000000024,500,0
24,1617.2500000000027,500,0
25,1712.200000000004,496,1
26,1692.9900000000023,500,0
27,1822.8500000000051,500,0
28,2094.1300000000056,500,0
29,2176.900000000003,500,0
30,2111.4800000000046,500,0
31,2411.5799999999977,500,0
32,2689.319999999994,500,0
33,1945.6000000000056,500,0
34,2412.6699999999987,500,0
35,2560.3199999999965,500,0
36,1797.0500000000013,306,1
37,2935.9099999999917,500,0
38,3154.4499999999894,500,0
39,3182.42999999999,500,0
40,3281.269999999988,500,0
41,3425.94999999999,500,0
42,3517.069999999991,500,0
43,3646.11999999999,500,0
44,3501.2799999999884,500,0
45,3673.8599999999865,500,0
46,3846.359999999983,500,0
47,3741.5199999999845,500,0
48,3858.7099999999837,500,0
49,3433.379999999983,500,0
50,3111.389999999986,500,0
51,2741.7299999999937,428,1
52,3271.1999999999816,500,0
53,3436.0699999999756,500,0
54,3212.8799999999837,500,0
55,3519.989999999976,500,0
56,1829.900000000004,286,1
57,3477.179999999976,500,0
58,3332.4199999999787,500,0
59,3381.2999999999806,500,0
60,3207.8599999999806,500,0
61,3234.839999999983,500,0
62,3402.42999999998,500,0
63,3095.4199999999864,500,0
64,2296.3500000000004,500,0
65,3256.189999999984,500,0
66,3247.4199999999846,500,0
67,3225.419999999988,500,0
68,3162.629999999988,500,0
69,3582.189999999986,500,0
70,3245.6499999999883,500,0
71,2252.5700000000015,283,1
72,3912.2599999999816,500,0
73,3818.6999999999825,500,0
74,3565.1399999999803,500,0
75,3803.819999999982,500,0
76,3875.789999999981,500,0
77,3292.3199999999833,500,0
78,3529.809999999984,500,0
79,2947.75999999999,500,0
80,3593.6899999999832,500,0
81,3588.859999999984,500,0
82,3229.3899999999867,500,0
83,3114.389999999984,500,0
84,3579.8399999999833,500,0
85,3538.2999999999847,500,0
86,2388.390000000004,457,1
87,3104.4099999999867,500,0
88,3231.389999999979,500,0
89,1634.290000000001,245,1
90,3390.319999999982,500,0
91,3521.8699999999876,500,0
92,3466.799999999988,500,0
93,3749.269999999985,500,0
94,2834.9799999999923,500,0
95,2400.6099999999983,340,1
96,3540.009999999985,500,0
97,3331.169999999984,500,0
98,3310.479999999987,449,1
99,3765.1499999999824,500,0
100,3545.8899999999844,500,0
101,2955.749999999992,500,0
102,461.8500000000002,79,1
103,3133.469999999986,500,0
104,229.83000000000013,48,1
105,1703.6800000000032,285,1
106,498.73000000000036,93,1
107,204.1800000000001,40,1
108,459.94000000000034,83,1
109,418.31000000000034,94,1
110,346.1500000000002,73,1
111,173.11000000000013,39,1
112,724.3999999999994,127,1
113,345.15000000000026,75,1
114,268.7600000000001,49,1
115,2129.100000000002,279,1
116,194.39000000000007,37,1
117,487.78000000000026,80,1
118,574.9399999999999,99,1
119,183.88000000000005,30,1
120,241.90000000000012,46,1
121,209.55000000000007,50,1
122,153.95000000000005,27,1
123,295.8300000000001,49,1
124,1617.8200000000024,274,1
125,1958.3800000000024,295,1
126,1341.7900000000004,209,1
127,1236.4399999999987,200,1
128,1444.3199999999993,230,1
129,3794.899999999989,500,0
130,2667.709999999998,341,1
131,226.97000000000008,46,1
132,1741.0400000000025,353,1
133,3458.28999999999,500,0
134,792.3299999999996,147,1
135,3734.409999999985,500,0
136,2338.319999999999,439,1
137,3470.379999999986,500,0
138,1980.740000000005,334,1
139,1105.369999999999,177,1
