episode,return,steps,goal
1,-326.52000000000174,500,0
2,136.63999999999913,429,1
3,43.760000000000126,253,1
4,-132.16000000000156,498,1
5,-255.44000000000165,500,0
6,284.0399999999998,325,1
7,138.99999999999991,152,1
8,270.2399999999995,244,1
9,552.9999999999991,500,0
10,475.2799999999997,318,1
11,409.99999999999926,376,1
12,272.31999999999954,330,1
13,458.79999999999956,279,1
14,439.2799999999992,376,1
15,665.7199999999992,500,0
16,833.0799999999995,468,1
17,697.3199999999997,360,1
18,384.5199999999997,201,1
19,681.9999999999994,308,1
20,1054.1199999999994,500,0
21,399.1599999999995,207,1
22,222.79999999999987,93,1
23,1238.8000000000025,500,0
24,387.95999999999987,163,1
25,1162.4800000000014,461,1
26,1473.3200000000068,500,0
27,751.5999999999998,239,1
28,1433.8800000000062,500,0
29,906.9599999999995,256,1
30,877.1599999999993,344,1
31,1027.3599999999997,326,1
32,371.1999999999999,111,1
33,1206.9200000000012,371,1
34,1835.0800000000074,500,0
35,1615.4400000000078,420,1
36,1314.280000000003,348,1
37,1224.560000000002,378,1
38,416.2799999999998,117,1
39,536.1999999999997,146,1
40,937.9999999999994,260,1
41,928.8799999999999,263,1
42,678.2799999999997,204,1
43,695.5199999999995,193,1
44,2055.2800000000084,469,1
45,898.1599999999995,225,1
46,1263.720000000001,310,1
47,1029.5599999999995,218,1
48,506.03999999999974,134,1
49,2205.680000000011,500,0
50,2103.200000000008,446,1
51,1835.1600000000078,383,1
52,2586.240000000013,500,0
53,2300.64000000001,440,1
54,2127.600000000009,408,1
55,2615.320000000011,500,0
56,2870.2000000000103,500,0
57,607.1999999999997,110,1
58,2899.600000000013,500,0
59,2945.3200000000097,500,0
60,2810.040000000009,500,0
61,2491.9200000000083,500,0
62,2535.560000000008,500,0
63,2784.4000000000065,500,0
64,2794.680000000007,500,0
65,2635.6000000000045,500,0
66,805.6399999999999,179,1
67,2759.1600000000067,500,0
68,2849.6800000000076,500,0
69,2840.6000000000085,484,1
70,2891.44000000001,500,0
71,2962.8000000000116,500,0
72,1595.8400000000033,271,1
73,2887.92000000001,500,0
74,2867.0000000000095,500,0
75,2619.520000000008,443,1
76,1683.0000000000036,306,1
77,616.8799999999998,140,1
78,807.5599999999996,173,1
79,1769.1200000000033,373,1
80,1275.560000000001,230,1
81,1297.280000000001,246,1
82,977.6800000000002,206,1
83,2767.400000000007,500,0
84,2854.9200000000073,500,0
85,2327.960000000008,500,0
86,2373.760000000007,500,0
87,2889.6800000000067,500,0
88,2695.2800000000047,500,0
89,832.5600000000002,169,1
90,1949.6400000000044,363,1
91,2477.200000000006,500,0
92,1514.2800000000022,305,1
93,2096.4800000000137,500,0
94,2019.6000000000133,500,0
95,2124.7600000000107,500,0
96,2122.600000000013,500,0
97,2187.6400000000103,500,0
98,2079.880000000012,500,0
99,810.1600000000001,152,1
100,1082.0000000000002,235,1
101,2044.8400000000115,500,0
102,2141.760000000011,500,0
103,2107.4400000000087,500,0
104,2184.240000000012,500,0
105,2367.080000000009,500,0
106,2653.2400000000102,500,0
107,2229.4000000000106,500,0
108,2197.28000000001,500,0
109,2131.240000000013,500,0
110,2237.080000000008,500,0
111,2179.320000000008,500,0
112,2209.8800000000065,500,0
113,2163.68000000001,500,0
114,2245.920000000008,500,0
115,2599.8800000000074,500,0
116,2592.120000000008,500,0
117,2251.6800000000108,500,0
118,2734.920000000006,500,0
119,2725.200000000005,500,0
120,2460.0800000000036,500,0
121,2775.160000000006,500,0
122,2440.6800000000053,446,1
123,2423.8400000000042,455,1
124,2643.560000000004,500,0
125,2652.880000000004,500,0
126,1730.240000000001,364,0
