episode,return,steps,goal
1,-639.930000000005,500,0
2,-432.57999999999714,500,0
3,-546.7899999999992,500,0
4,-527.7199999999975,500,0
5,-267.4099999999972,500,0
6,146.41000000000025,500,0
7,-465.949999999997,500,0
8,239.34000000000086,500,0
9,363.89000000000175,500,0
10,-17.579999999997952,500,0
11,357.2600000000022,500,0
12,386.54000000000286,500,0
13,764.6999999999967,500,0
14,707.789999999999,500,0
15,1003.0499999999911,500,0
16,1038.4499999999941,500,0
17,909.4499999999936,500,0
18,693.1699999999968,500,0
19,447.5900000000013,274,1
20,716.8199999999977,500,0
21,1301.3200000000008,500,0
22,1701.2500000000045,500,0
23,1180.7499999999968,327,1
24,1641.3200000000033,500,0
25,1841.2500000000045,500,0
26,2163.620000000003,500,0
27,2262.2700000000004,500,0
28,2075.1000000000076,500,0
29,2322.7999999999984,500,0
30,1593.7700000000011,445,1
31,2258.9700000000007,500,0
32,1027.5099999999954,238,1
33,2474.0099999999916,500,0
34,2638.0299999999916,499,1
35,2713.389999999993,500,0
36,2211.5700000000006,393,1
37,2830.10999999999,500,0
38,2846.5999999999894,500,0
39,3043.009999999987,500,0
40,3334.0599999999836,500,0
41,3506.2199999999802,500,0
42,3621.8699999999817,500,0
43,3661.2699999999795,500,0
44,3628.6399999999803,500,0
45,3676.1499999999805,500,0
46,3513.8499999999835,500,0
47,3462.9999999999845,500,0
48,3433.4699999999866,500,0
49,534.8200000000004,117,1
50,2325.1400000000003,339,1
51,3476.0499999999847,500,0
52,3560.9799999999846,500,0
53,3608.659999999987,500,0
54,3628.2199999999857,500,0
55,3443.529999999986,500,0
56,3755.0899999999806,500,0
57,3669.879999999982,500,0
58,3700.369999999982,500,0
59,3716.3499999999826,500,0
60,2798.509999999992,500,0
61,3303.0899999999842,500,0
62,3525.1799999999826,500,0
63,3623.2999999999865,500,0
64,3720.539999999986,500,0
65,3947.3099999999818,500,0
66,3873.1499999999864,500,0
67,3764.429999999988,500,0
68,3095.4399999999887,500,0
69,3100.6699999999873,500,0
70,3047.46999999999,500,0
71,2996.019999999987,500,0
72,2685.1899999999932,500,0
73,2269.2200000000007,500,0
74,2265.7100000000023,500,0
75,2429.2200000000003,500,0
76,3052.869999999988,500,0
77,1198.2899999999986,237,1
78,996.739999999998,192,1
79,3382.799999999982,500,0
80,3478.319999999986,500,0
81,260.4600000000001,39,1
82,3648.6799999999826,500,0
83,3827.939999999986,500,0
84,3330.0799999999904,500,0
85,2931.62999999999,500,0
86,3489.909999999978,500,0
87,3521.0499999999793,500,0
88,2971.919999999988,500,0
89,2669.0099999999916,500,0
90,2295.030000000001,500,0
91,2478.3699999999953,500,0
92,3162.9199999999814,500,0
93,3308.549999999986,500,0
94,757.4399999999995,161,1
95,481.3600000000002,82,1
96,3723.9999999999827,500,0
97,1041.0199999999982,180,1
98,2344.28,317,1
99,1228.93,183,1
100,1017.9499999999977,179,1
101,3503.1699999999887,500,0
102,3477.3199999999883,500,0
103,2672.7799999999966,500,0
