episode,return,steps,goal
1,-326.52000000000174,500,0
2,136.63999999999913,429,1
3,43.760000000000126,253,1
4,-132.16000000000156,498,1
5,-265.2800000000016,500,0
6,511.79999999999944,477,1
7,435.07999999999964,318,1
8,595.7599999999989,500,0
9,390.9999999999996,244,1
10,443.35999999999916,376,1
11,347.0799999999994,330,1
12,564.8799999999997,279,1
13,744.6799999999993,381,1
14,639.4399999999991,500,0
15,829.3599999999992,463,1
16,269.7199999999998,163,1
17,674.6399999999996,398,1
18,703.8799999999998,308,1
19,818.4399999999999,334,1
20,702.2399999999996,315,1
21,340.35999999999973,151,1
22,411.2399999999998,185,1
23,1532.6800000000067,500,0
24,654.3599999999993,304,1
25,1172.720000000002,375,1
26,1687.0400000000063,499,1
27,465.0799999999996,166,1
28,1436.1200000000047,500,0
29,552.4399999999997,181,1
30,980.1999999999991,290,1
31,930.7999999999994,289,1
32,389.5999999999998,111,1
33,1394.1600000000024,371,1
34,1821.8400000000088,500,0
35,1758.7600000000075,420,1
36,1387.5200000000036,348,1
37,478.1599999999998,105,1
38,633.3199999999998,170,1
39,741.6399999999998,220,1
40,705.1999999999999,208,1
41,1570.4800000000046,400,1
42,332.03999999999985,78,1
43,1354.9200000000035,380,1
44,1646.1600000000035,399,1
45,1231.1600000000012,295,1
46,768.0799999999995,185,1
47,557.5199999999999,125,1
48,470.4399999999998,116,1
49,1007.1999999999997,236,1
50,2354.0000000000105,500,0
51,2092.6000000000067,446,1
52,1846.0800000000065,383,1
53,1931.2000000000105,500,0
54,1878.9600000000084,440,1
55,1726.040000000004,408,1
56,1236.280000000001,247,1
57,655.9199999999998,149,1
58,2668.4400000000114,500,0
59,1086.32,214,1
60,486.67999999999995,98,1
61,2481.4400000000123,500,0
62,2599.9200000000105,500,0
63,2661.8000000000143,500,0
64,2742.800000000016,500,0
65,2793.3600000000133,500,0
66,1864.560000000005,380,1
67,2609.04000000001,449,1
68,1417.9600000000028,255,1
69,2986.000000000011,497,1
70,2852.0000000000127,500,0
71,3009.400000000016,500,0
72,2832.3200000000147,484,1
73,2931.2800000000157,500,0
74,3055.920000000016,500,0
75,1390.000000000003,271,1
76,3025.3200000000156,500,0
77,2960.040000000016,500,0
78,2614.5200000000136,443,1
79,1668.0000000000048,306,1
80,2522.6000000000113,485,1
81,1100.8800000000003,201,1
82,1451.4800000000032,276,1
83,2121.2800000000084,406,1
84,2263.6000000000095,405,1
85,2883.2400000000166,500,0
86,980.3599999999996,196,1
87,746.0399999999997,156,1
88,3010.240000000016,500,0
89,2903.9600000000155,500,0
90,2803.0800000000145,500,0
91,1569.2800000000043,288,1
92,2681.2000000000135,487,1
93,1579.120000000004,296,1
94,2675.560000000013,500,0
95,1613.2400000000034,298,1
96,2836.2800000000134,500,0
97,2350.8000000000084,460,1
98,2363.880000000011,500,0
99,2407.1200000000094,500,0
100,2447.0000000000077,500,0
101,2081.6800000000057,403,1
102,605.3599999999997,111,1
103,1135.800000000002,258,1
104,2760.680000000013,500,0
105,1472.9200000000028,500,0
106,1260.7200000000018,230,1
107,2937.5600000000145,500,0
108,2880.2400000000143,500,0
109,1464.840000000002,306,1
110,2684.1600000000108,500,0
111,2262.0800000000095,500,0
112,1879.8800000000106,500,0
113,1364.8000000000018,268,1
114,2736.760000000008,500,0
115,421.44,83,1
116,2579.040000000007,500,0
117,956.5600000000002,189,1
118,2380.840000000007,500,0
119,2385.880000000005,419,1
120,2949.2000000000126,500,0
121,722.24,125,1
122,2919.9600000000114,500,0
123,2993.160000000013,500,0
124,2924.6400000000126,500,0
125,2830.8000000000097,500,0
126,257.9999999999999,52,1
127,2158.9600000000055,389,1
128,2855.3600000000074,500,0
129,2821.080000000008,500,0
130,1249.1200000000008,251,1
131,2621.360000000004,455,1
132,2820.440000000008,500,0
133,2629.920000000005,500,0
134,2000.8800000000026,364,0
