episode,return,steps,goal
1,-393.6000000000017,500,0
2,37.39999999999877,453,1
3,3.9199999999985513,479,1
4,-435.88000000000176,500,0
5,134.2399999999991,436,1
6,502.59999999999917,500,0
7,579.9999999999995,500,0
8,250.79999999999964,219,1
9,244.35999999999967,279,1
10,1002.8399999999992,465,1
11,615.0799999999995,404,1
12,369.99999999999955,266,1
13,824.719999999999,500,0
14,150.71999999999994,99,1
15,334.3599999999998,192,1
16,755.4799999999994,370,1
17,1012.4399999999991,500,0
18,1130.4800000000007,500,0
19,961.1199999999993,397,1
20,1091.800000000001,500,0
21,786.6799999999993,415,1
22,1116.8799999999999,500,0
23,782.6399999999994,350,1
24,790.3199999999991,322,1
25,541.4799999999993,247,1
26,1379.080000000002,440,1
27,1262.040000000002,436,1
28,1223.1200000000013,391,1
29,1202.5600000000013,317,1
30,723.3599999999994,264,1
31,906.8399999999995,294,1
32,640.3199999999995,242,1
33,319.2799999999999,119,1
34,1765.0000000000043,500,0
35,1720.2800000000043,500,0
36,1267.16,368,1
37,631.9199999999995,214,1
38,1072.4000000000003,289,1
39,648.8799999999998,175,1
40,2056.080000000003,500,0
41,655.6799999999997,179,1
42,2083.2800000000025,500,0
43,2091.240000000004,500,0
44,2205.6400000000062,500,0
45,2350.7200000000103,500,0
46,2424.9200000000105,500,0
47,2120.4800000000064,500,0
48,2537.44000000001,500,0
49,848.9199999999998,212,1
50,1457.4400000000026,300,1
51,2507.400000000011,500,0
52,875.3599999999994,176,1
53,1446.3600000000017,282,1
54,2657.000000000013,500,0
55,2642.4400000000114,500,0
56,1066.8799999999997,224,1
57,2561.2000000000126,500,0
58,2579.6800000000126,500,0
59,2559.360000000012,500,0
60,2459.52000000001,500,0
61,2573.720000000013,500,0
62,2531.5200000000104,500,0
63,2333.0000000000073,500,0
64,2227.280000000009,500,0
65,2566.8000000000116,500,0
66,2290.560000000007,500,0
67,2297.2400000000084,500,0
68,2463.72000000001,500,0
69,2240.880000000007,500,0
70,2356.8000000000093,500,0
71,2108.240000000007,500,0
72,2178.0800000000086,500,0
73,2484.320000000012,500,0
74,2211.760000000011,500,0
75,2507.9200000000105,500,0
76,2631.120000000013,500,0
77,2119.2400000000084,500,0
78,2173.7200000000107,500,0
79,1821.960000000009,500,0
80,1901.680000000007,500,0
81,1972.84000000001,500,0
82,1757.280000000008,500,0
83,2147.8800000000083,500,0
84,2459.520000000014,500,0
85,2408.4000000000124,500,0
86,2467.0400000000127,500,0
87,1916.9200000000105,500,0
88,2039.4000000000096,500,0
89,2318.520000000012,500,0
90,2325.160000000011,500,0
91,2167.5200000000086,500,0
92,2030.7600000000086,500,0
93,1577.6000000000063,388,1
94,2349.7600000000116,500,0
95,1401.4400000000026,292,1
96,2132.6800000000117,500,0
97,989.3199999999999,209,1
98,2536.0000000000146,500,0
99,1779.8800000000042,500,0
100,2424.88000000001,500,0
101,2654.4800000000137,500,0
102,2425.600000000014,500,0
103,1440.4800000000032,283,1
104,2113.880000000011,500,0
105,2048.2800000000016,500,0
106,2308.8800000000056,500,0
107,2506.4000000000124,500,0
108,2563.240000000009,500,0
109,2477.8800000000106,500,0
110,2366.560000000011,500,0
111,2283.5200000000123,500,0
112,2275.4800000000105,500,0
113,2441.320000000013,500,0
114,2398.7200000000093,500,0
115,2340.9600000000078,500,0
116,52.760000000000005,13,0
