episode,return,steps,goal
1,-406.80000000000166,500,0
2,-337.28000000000145,500,0
3,-113.20000000000164,458,1
4,-112.40000000000197,500,0
5,578.1199999999998,420,1
6,326.07999999999964,273,1
7,359.19999999999953,281,1
8,357.9199999999991,500,0
9,189.2799999999998,161,1
10,844.5999999999992,500,0
11,454.63999999999976,309,1
12,622.2399999999989,500,0
13,625.3999999999992,422,1
14,682.2399999999991,500,0
15,211.79999999999993,177,1
16,701.0799999999995,268,1
17,888.4799999999992,476,1
18,1047.7199999999996,500,0
19,636.0399999999996,304,1
20,739.3999999999995,312,1
21,511.31999999999977,220,1
22,508.3999999999998,187,1
23,496.0399999999998,235,1
24,508.6799999999994,186,1
25,497.47999999999956,217,1
26,826.7599999999999,313,1
27,568.3199999999999,173,1
28,660.6799999999997,253,1
29,417.55999999999983,153,1
30,646.7199999999997,243,1
31,1604.080000000006,447,1
32,803.3199999999997,245,1
33,916.5999999999998,273,1
34,810.9999999999995,299,1
35,933.0799999999998,254,1
36,1376.0400000000045,394,1
37,589.3199999999998,149,1
38,1593.3200000000074,500,0
39,1711.5600000000077,500,0
40,873.0799999999999,234,1
41,1770.160000000011,500,0
42,1083.4800000000007,272,1
43,1553.3200000000058,395,1
44,1754.8800000000099,500,0
45,1348.5600000000031,336,1
46,1002.1999999999999,237,1
47,2078.9600000000105,500,0
48,520.0,122,1
49,1227.6400000000017,268,1
50,2351.1200000000104,500,0
51,1374.040000000003,377,1
52,1365.400000000003,307,1
53,2048.600000000012,500,0
54,1976.3200000000124,500,0
55,1156.6800000000007,244,1
56,2023.6000000000126,500,0
57,2123.520000000014,500,0
58,2123.120000000014,500,0
59,2264.2000000000085,500,0
60,2587.1600000000035,500,0
61,2217.2000000000116,500,0
62,2591.4400000000082,500,0
63,2689.5200000000095,500,0
64,2633.0000000000086,500,0
65,2528.3200000000065,500,0
66,2504.6800000000076,500,0
67,2522.400000000007,500,0
68,2599.240000000006,500,0
69,2221.040000000005,500,0
70,2122.8400000000092,500,0
71,2361.8800000000065,500,0
72,2035.1200000000085,500,0
73,2212.4400000000087,500,0
74,2187.6000000000104,500,0
75,2100.600000000013,500,0
76,2430.4000000000074,500,0
77,2207.360000000011,500,0
78,2379.5200000000054,500,0
79,2370.240000000006,500,0
80,2716.920000000006,500,0
81,2599.2400000000066,500,0
82,2553.1600000000058,500,0
83,2207.2800000000084,500,0
84,2652.800000000006,500,0
85,2714.3200000000065,500,0
86,2622.560000000007,500,0
87,2557.2000000000085,500,0
88,2120.800000000012,500,0
89,2190.36000000001,500,0
90,2536.0400000000054,500,0
91,2901.240000000006,500,0
92,2207.480000000005,396,1
93,2600.000000000007,500,0
94,2418.720000000009,500,0
95,2059.600000000004,500,0
96,2211.680000000008,500,0
97,2227.480000000005,500,0
98,2571.6000000000076,500,0
99,600.9999999999995,210,1
100,2050.960000000004,385,1
101,2768.840000000008,500,0
102,2551.4000000000074,500,0
103,913.7200000000003,187,1
104,2757.080000000007,500,0
105,1369.480000000001,258,1
106,496.2399999999999,99,1
107,2817.9200000000064,500,0
108,2789.840000000008,500,0
109,2584.60000000001,500,0
110,2198.2800000000066,500,0
111,2223.0000000000064,500,0
112,2205.6400000000085,500,0
113,2138.7600000000066,500,0
114,2280.5600000000054,500,0
115,2431.2400000000052,500,0
116,2255.600000000006,500,0
117,2241.5200000000063,500,0
118,2274.160000000005,500,0
119,2270.880000000006,500,0
120,2265.8400000000047,500,0
121,320.56000000000006,71,0
