episode,return,steps,goal
1,-690.930000000005,500,0
2,-603.7900000000027,500,0
3,-614.8600000000031,500,0
4,-585.7200000000034,500,0
5,-176.19999999999723,500,0
6,23.43000000000214,500,0
7,-290.3199999999971,500,0
8,220.92000000000127,500,0
9,136.36000000000112,500,0
10,532.0200000000012,500,0
11,519.3200000000023,500,0
12,730.2099999999971,500,0
13,615.4700000000001,500,0
14,830.9599999999955,500,0
15,696.8199999999974,500,0
16,709.8699999999986,500,0
17,716.9499999999978,500,0
18,1140.5099999999952,500,0
19,1065.8399999999942,500,0
20,937.3499999999946,500,0
21,1308.4199999999998,500,0
22,1246.2999999999988,404,1
23,1436.450000000001,500,0
24,1550.770000000001,500,0
25,1948.360000000004,500,0
26,1374.0399999999993,460,1
27,650.0399999999996,187,1
28,1804.2200000000053,500,0
29,2305.1799999999976,500,0
30,2229.710000000001,500,0
31,875.4699999999979,238,1
32,2390.6399999999976,500,0
33,2649.1099999999938,500,0
34,2240.409999999998,500,0
35,2608.5099999999943,500,0
36,3073.39999999999,500,0
37,2657.5099999999957,500,0
38,2573.1299999999974,428,1
39,2446.1199999999985,381,1
40,3370.529999999991,500,0
41,3509.94999999999,500,0
42,3551.669999999986,500,0
43,3849.4699999999807,500,0
44,3393.1399999999862,500,0
45,3872.259999999982,500,0
46,3459.349999999982,500,0
47,2335.2200000000007,500,0
48,3534.019999999981,500,0
49,3590.5399999999763,500,0
50,3243.259999999989,500,0
51,2596.5499999999965,500,0
52,3536.2999999999815,500,0
53,3155.429999999985,500,0
54,3549.3399999999815,500,0
55,3211.519999999988,500,0
56,3526.289999999982,500,0
57,3202.939999999987,500,0
58,3289.0799999999876,500,0
59,3558.909999999986,500,0
60,3039.9499999999916,500,0
61,3160.6499999999905,500,0
62,3560.539999999987,500,0
63,387.4000000000023,500,0
64,3690.679999999986,500,0
65,3222.8599999999924,500,0
66,3950.099999999984,500,0
67,2938.839999999995,500,0
68,3660.5499999999884,500,0
69,2801.9599999999928,500,0
70,2688.4899999999957,500,0
71,2981.359999999994,500,0
72,3347.759999999985,500,0
73,3242.779999999994,500,0
74,3638.8799999999887,500,0
75,3103.499999999988,500,0
76,3461.339999999985,500,0
77,3177.779999999989,500,0
78,3684.039999999985,500,0
79,1093.0800000000013,500,0
80,2611.379999999995,500,0
81,3385.859999999988,500,0
82,1522.9500000000014,500,0
83,3013.7499999999886,500,0
84,3079.989999999988,465,1
85,3500.549999999985,500,0
86,1637.2699999999995,358,1
87,3500.0799999999845,500,0
88,3360.0499999999834,500,0
89,3380.7499999999873,500,0
90,3928.869999999984,500,0
91,3558.749999999984,500,0
92,3420.169999999987,500,0
93,3159.049999999988,500,0
94,3252.11999999999,500,0
95,3452.539999999983,500,0
96,3481.419999999988,500,0
97,3042.6699999999882,500,0
98,3545.4199999999814,500,0
99,1854.8000000000036,253,1
100,3671.7399999999825,500,0
101,3641.599999999982,500,0
102,3341.2499999999827,500,0
103,3669.539999999985,500,0
104,3049.729999999995,500,0
105,3109.8499999999945,500,0
106,3131.9399999999937,500,0
107,3369.5099999999848,500,0
108,3342.7399999999834,500,0
109,3901.999999999983,500,0
110,3549.2499999999836,500,0
111,3231.1399999999917,500,0
112,3433.4299999999903,500,0
113,3311.5399999999827,500,0
114,3347.4999999999864,500,0
115,3457.0099999999898,500,0
116,3279.7299999999923,500,0
117,3648.7299999999855,500,0
118,3805.869999999985,500,0
119,3032.109999999995,422,1
120,3134.5499999999906,424,1
121,3730.0299999999825,500,0
122,3056.229999999994,500,0
123,882.0499999999985,145,1
124,3434.1599999999858,500,0
125,3413.579999999984,500,0
126,3858.819999999983,500,0
127,3171.5399999999904,460,1
128,3418.7899999999904,500,0
129,3182.2899999999854,500,0
130,3366.239999999985,500,0
131,1935.850000000003,284,1
132,2914.579999999994,428,1
133,2956.8799999999887,500,0
134,3163.8099999999918,500,0
135,3111.739999999987,500,0
136,3530.559999999982,500,0
137,2986.6899999999923,500,0
138,2525.7599999999975,500,0
139,3293.159999999984,500,0
140,3170.719999999983,500,0
141,3539.979999999987,500,0
142,2822.3899999999926,500,0
143,3484.029999999984,500,0
144,2506.5499999999965,500,0
145,2225.7099999999973,500,0
146,3200.9799999999923,500,0
147,2290.19,334,1
148,2858.7899999999904,500,0
149,3497.4999999999886,500,0
150,2041.7800000000043,500,0
151,3501.379999999984,500,0
152,1639.640000000001,261,1
