episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,367.8999938964844,466.0,1.0,0.2588300108909607,0.01636783964931965
2,317.8999938964844,326.0,1.0,0.269490510225296,0.015134758315980434
3,417.29998779296875,442.0,1.0,0.831564724445343,0.04525018110871315
4,369.29998779296875,307.0,1.0,0.8588230609893799,2.8184778690338135
5,435.29998779296875,467.0,1.0,1.7530783414840698,0.08950373530387878
6,450.3999938964844,551.0,1.0,1.5336267948150635,0.027552753686904907
7,474.70001220703125,583.0,1.0,2.2127835750579834,0.028894374147057533
8,467.3999938964844,616.0,1.0,2.2089896202087402,1.5859746932983398
9,482.3999938964844,671.0,1.0,2.8371670246124268,0.023541539907455444
10,414.6000061035156,469.0,1.0,2.694232225418091,2.7852087020874023
11,358.8999938964844,251.0,1.0,3.295858144760132,0.017974672839045525
12,510.0,690.0,1.0,3.268848180770874,2.774169683456421
13,622.0,1010.0,1.0,3.7119760513305664,1.5603890419006348
14,554.7999877929688,782.0,1.0,4.161031723022461,0.021807070821523666
15,467.6000061035156,509.0,1.0,4.527111530303955,2.7406833171844482
16,421.20001220703125,393.0,1.0,4.573399543762207,0.016193179413676262
17,373.1000061035156,289.0,1.0,4.656538963317871,0.01556716300547123
18,446.20001220703125,488.0,1.0,5.024519443511963,1.5173646211624146
19,882.7999877929688,1722.0,1.0,5.867217063903809,0.022653158754110336
20,707.2999877929688,1192.0,1.0,6.179646015167236,0.010491027496755123
21,535.2000122070312,703.0,1.0,6.08999490737915,1.555677890777588
22,451.0,495.0,1.0,6.488455772399902,0.012042888440191746
23,422.1000061035156,389.0,1.0,6.574347496032715,0.03450566530227661
24,432.79998779296875,437.0,1.0,6.857597827911377,0.019242780283093452
25,849.0,1470.0,1.0,7.258419990539551,0.022570766508579254
26,455.0,450.0,1.0,7.5761260986328125,0.06219411641359329
27,371.79998779296875,252.0,1.0,7.519044399261475,0.018039777874946594
28,619.2999877929688,872.0,1.0,7.884626388549805,0.01094148401170969
29,535.5999755859375,694.0,1.0,7.893938064575195,0.045596130192279816
30,590.2999877929688,817.0,1.0,8.199936866760254,0.016213582828640938
31,614.2999877929688,862.0,1.0,8.51052474975586,0.015533016063272953
32,566.7999877929688,752.0,1.0,8.84079360961914,0.017899390310049057
33,560.2000122070312,728.0,1.0,9.132405281066895,0.01923813484609127
34,523.0999755859375,679.0,1.0,9.160171508789062,0.14330799877643585
35,366.1000061035156,299.0,1.0,9.4616060256958,0.2398548722267151
36,390.5,350.0,1.0,9.492582321166992,0.14003251492977142
37,710.5999755859375,1169.0,1.0,9.798430442810059,0.015488777309656143
38,667.9000244140625,1096.0,1.0,10.045329093933105,0.32456645369529724
39,456.8999938964844,461.0,1.0,10.345206260681152,0.02083991840481758
40,566.7999877929688,777.0,1.0,10.34860897064209,0.05269867926836014
41,737.0999755859375,1174.0,1.0,10.97461986541748,0.01535822730511427
42,421.0,390.0,1.0,10.928230285644531,0.013206927105784416
43,492.0,555.0,1.0,11.136385917663574,0.01570817641913891
44,624.0999755859375,904.0,1.0,11.203804969787598,0.013590256683528423
45,638.7000122070312,933.0,1.0,11.404455184936523,0.010868736542761326
46,503.20001220703125,628.0,1.0,11.650983810424805,0.012298298999667168
47,679.7999877929688,1122.0,1.0,11.953314781188965,0.031585942953825
48,576.7000122070312,793.0,1.0,12.094005584716797,0.014938198029994965
49,400.8999938964844,366.0,1.0,12.120948791503906,0.009696056134998798
50,616.4000244140625,886.0,1.0,12.339221000671387,2.6056606769561768
51,552.9000244140625,821.0,1.0,12.552945137023926,0.02051112987101078
52,357.20001220703125,208.0,1.0,12.506545066833496,0.024402951821684837
53,577.2000122070312,768.0,1.0,12.763787269592285,0.02229117602109909
54,430.5,415.0,1.0,12.754861831665039,0.07711006700992584
55,473.1000061035156,509.0,1.0,12.988856315612793,2.5951411724090576
56,863.2999877929688,1527.0,1.0,13.083603858947754,0.01076442003250122
57,578.2000122070312,793.0,1.0,13.340336799621582,0.01387356873601675
58,585.4000244140625,836.0,1.0,13.546710014343262,0.009116766043007374
59,464.70001220703125,488.0,1.0,13.777610778808594,0.021258335560560226
60,934.7000122070312,1723.0,1.0,14.141410827636719,0.011310311034321785
61,491.20001220703125,543.0,1.0,14.237082481384277,0.01794043555855751
62,882.0,1535.0,1.0,14.44060230255127,0.01502959057688713
63,569.0,735.0,1.0,14.52961540222168,0.011359450407326221
64,465.8999938964844,476.0,1.0,14.715773582458496,0.012662749737501144
65,607.0999755859375,844.0,1.0,14.82536506652832,1.530523419380188
66,425.79998779296875,377.0,1.0,14.985672950744629,2.5752410888671875
67,492.79998779296875,547.0,1.0,14.94055461883545,0.010665574111044407
68,576.5999755859375,759.0,1.0,15.14674186706543,0.019580647349357605
69,426.29998779296875,387.0,1.0,15.288473129272461,3.094923973083496
70,823.7000122070312,1488.0,1.0,15.281889915466309,0.008930603973567486
71,286.6000061035156,494.0,0.0,15.312440872192383,0.010174628347158432
