episode,return,steps,goal
1,-728.0000000000043,500,0
2,-77.99999999999739,500,0
3,-383.9999999999969,500,0
4,-774.0000000000065,500,0
5,680.9999999999968,500,0
6,-453.0000000000037,500,0
7,1383.9999999999993,500,0
8,1513.9999999999998,500,0
9,-723.0000000000052,500,0
10,660.0000000000008,500,0
11,1609.4099999999985,337,1
12,1744.0000000000018,500,0
13,1643.0000000000005,500,0
14,2169.0000000000055,500,0
15,2104.0000000000055,500,0
16,2741.999999999986,500,0
17,2348.0000000000014,500,0
18,2953.999999999985,500,0
19,571.0000000000023,500,0
20,606.0000000000018,500,0
21,1874.0000000000057,500,0
22,4059.9999999999714,500,0
23,3537.999999999975,500,0
24,3954.999999999971,500,0
25,3149.9999999999777,500,0
26,2436.999999999996,500,0
27,-3.999999999997689,500,0
28,2896.9999999999886,500,0
29,3713.9999999999714,500,0
30,4015.999999999963,500,0
31,4271.999999999973,500,0
32,4254.999999999973,500,0
33,4363.999999999971,500,0
34,4288.99999999997,500,0
35,4054.999999999962,500,0
36,4376.999999999978,500,0
37,4659.999999999985,500,0
38,4415.999999999984,500,0
39,4903.999999999993,500,0
40,4770.999999999992,500,0
41,5116.000000000001,500,0
42,5032.999999999996,500,0
43,5000.000000000004,500,0
44,4951.999999999996,500,0
45,4877.99999999999,500,0
46,5071.999999999998,500,0
47,5018.999999999997,500,0
48,5127.319999999992,424,1
49,5558.000000000012,500,0
50,4622.999999999988,500,0
51,4906.999999999996,500,0
52,5400.000000000009,500,0
53,5083.999999999999,500,0
54,4712.999999999987,500,0
55,5246.000000000002,500,0
56,5513.000000000013,500,0
57,5229.000000000002,500,0
58,5289.0000000000055,500,0
59,5276.000000000006,500,0
60,5690.100000000009,470,1
61,2851.9999999999945,500,0
62,5121.000000000005,500,0
63,4374.749999999972,375,1
64,5423.000000000009,500,0
65,5422.0000000000155,500,0
66,5361.000000000006,500,0
67,5573.0000000000155,500,0
68,5470.000000000007,500,0
69,5420.000000000009,500,0
70,6209.000000000024,500,0
71,5651.000000000015,500,0
72,5317.000000000005,500,0
73,5698.000000000016,500,0
74,5366.000000000004,500,0
75,2209.0000000000027,500,0
76,4011.999999999973,500,0
77,5900.000000000022,500,0
78,5875.000000000017,500,0
79,5584.000000000011,500,0
80,5781.000000000021,500,0
81,5743.000000000017,500,0
82,5911.000000000019,500,0
83,6044.000000000022,500,0
84,5841.000000000018,500,0
85,5958.000000000022,500,0
