episode,return,steps,goal
1,-639.930000000005,500,0
2,-432.57999999999714,500,0
3,-546.7899999999992,500,0
4,-527.7199999999975,500,0
5,-267.4099999999972,500,0
6,121.4100000000002,500,0
7,-534.5800000000033,500,0
8,166.4300000000005,500,0
9,373.09000000000145,500,0
10,516.8100000000021,500,0
11,606.8799999999994,500,0
12,760.6499999999978,500,0
13,326.3500000000021,500,0
14,450.35000000000235,500,0
15,535.2100000000025,500,0
16,880.8899999999949,500,0
17,1230.9599999999964,500,0
18,1268.1699999999976,500,0
19,1227.0999999999965,500,0
20,1344.0799999999977,500,0
21,1427.9799999999987,500,0
22,1885.6900000000057,500,0
23,1550.7600000000027,500,0
24,1813.3200000000036,500,0
25,1633.6500000000026,500,0
26,1803.860000000006,500,0
27,1751.7900000000075,500,0
28,1768.8600000000051,500,0
29,1978.2400000000064,500,0
30,1898.9800000000073,500,0
31,2207.6600000000035,500,0
32,2161.200000000004,500,0
33,2340.0499999999997,500,0
34,2302.9099999999994,500,0
35,2395.2599999999984,500,0
36,2596.0999999999954,500,0
37,2648.3199999999933,500,0
38,2754.069999999994,500,0
39,2875.2799999999907,500,0
40,3006.889999999989,500,0
41,2942.749999999989,500,0
42,3197.519999999989,500,0
43,2984.609999999992,500,0
44,3140.519999999988,500,0
45,3273.659999999987,500,0
46,3170.519999999988,500,0
47,3193.6099999999856,500,0
48,3187.1699999999887,500,0
49,3105.6799999999903,500,0
50,3020.62999999999,500,0
51,3312.2399999999875,500,0
52,2985.5599999999895,500,0
53,3239.749999999988,500,0
54,2995.0499999999934,500,0
55,3080.16999999999,500,0
56,3190.7499999999873,500,0
57,3125.6799999999885,500,0
58,3075.6099999999888,500,0
59,2789.089999999993,500,0
60,3215.1899999999887,500,0
61,3120.189999999991,500,0
62,2608.2099999999973,500,0
63,2877.5999999999894,500,0
64,2713.1599999999944,500,0
65,2660.6299999999947,500,0
66,3016.6099999999915,500,0
67,2848.929999999994,500,0
68,3436.079999999982,500,0
69,1143.429999999999,500,0
70,2891.2899999999927,500,0
71,2923.269999999993,500,0
72,2642.729999999997,500,0
73,3665.2199999999857,500,0
74,2947.929999999989,500,0
75,3523.839999999982,500,0
76,3519.349999999989,500,0
77,1262.8699999999997,234,1
78,3091.029999999986,500,0
79,3382.7499999999773,500,0
80,2831.9499999999884,500,0
81,3391.6499999999924,500,0
82,3313.829999999986,500,0
83,3182.529999999993,500,0
84,3598.4199999999896,500,0
85,3425.4599999999873,500,0
86,3416.1299999999906,500,0
87,3582.109999999987,500,0
88,3625.639999999987,500,0
89,3727.7299999999827,500,0
90,3237.529999999984,500,0
91,3340.26999999999,500,0
92,3797.5499999999784,500,0
93,3482.8999999999814,500,0
94,714.5799999999982,147,1
95,3368.2299999999855,500,0
96,3341.6999999999844,500,0
97,3319.809999999986,500,0
98,3641.899999999981,500,0
99,3698.6399999999785,500,0
100,3747.96999999998,500,0
101,3721.109999999981,500,0
102,3385.6699999999823,500,0
