episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,418.1000061035156,599.0,1.0,0.7678821086883545,0.030263099819421768
2,374.20001220703125,438.0,1.0,1.4901044368743896,0.035949282348155975
3,350.29998779296875,592.0,1.0,1.5872060060501099,0.03722758963704109
4,428.3999938964844,656.0,1.0,1.9003692865371704,0.02705538272857666
5,412.0,700.0,1.0,2.3545680046081543,0.02968437597155571
6,391.5,590.0,1.0,2.961778402328491,0.03566466644406319
7,393.8999938964844,626.0,1.0,3.02420973777771,0.03990783169865608
8,391.8999938964844,701.0,1.0,3.332627296447754,0.02548854425549507
9,380.0,500.0,1.0,3.48431658744812,0.03364504128694534
10,370.8999938964844,466.0,1.0,3.6039905548095703,0.015530060976743698
11,425.79998779296875,597.0,1.0,3.976027011871338,0.020751895383000374
12,336.5,370.0,1.0,4.444839954376221,5.478623390197754
13,320.1000061035156,234.0,1.0,4.13132381439209,0.030841508880257607
14,370.8999938964844,426.0,1.0,4.379236221313477,0.043117705732584
15,355.70001220703125,378.0,1.0,4.223970413208008,0.0309325959533453
16,532.2000122070312,1073.0,1.0,4.490758895874023,0.029650693759322166
17,364.3999938964844,381.0,1.0,4.801394939422607,0.03461257368326187
18,391.0,580.0,1.0,4.8322553634643555,0.02874325029551983
19,346.5,410.0,1.0,5.239603042602539,0.030432062223553658
20,399.0,590.0,1.0,5.242165565490723,3.122741937637329
21,304.0,120.0,1.0,5.371784210205078,0.03870264068245888
22,358.79998779296875,367.0,1.0,5.243730545043945,3.122342348098755
23,330.8999938964844,261.0,1.0,5.334036827087402,3.113118886947632
24,391.5,470.0,1.0,5.54001522064209,0.03210357204079628
25,384.8999938964844,471.0,1.0,5.741356372833252,5.432162284851074
26,376.6000061035156,419.0,1.0,5.62648344039917,5.414792537689209
27,327.20001220703125,248.0,1.0,5.81310510635376,0.03581354022026062
28,400.79998779296875,517.0,1.0,5.63136625289917,0.0333009734749794
29,325.70001220703125,253.0,1.0,5.863847255706787,0.013646180741488934
30,331.3999938964844,251.0,1.0,5.792704105377197,3.098536491394043
31,333.5,210.0,1.0,5.8980278968811035,5.43891716003418
32,432.79998779296875,612.0,1.0,5.871038436889648,0.036661870777606964
33,390.6000061035156,484.0,1.0,5.925381183624268,0.029935434460639954
34,336.8999938964844,271.0,1.0,5.9088897705078125,0.032917533069849014
35,322.0,215.0,1.0,5.884547233581543,0.025008201599121094
36,371.5,440.0,1.0,5.8703413009643555,0.022873405367136
37,329.8999938964844,186.0,1.0,5.9533610343933105,0.0198353361338377
38,361.3999938964844,391.0,1.0,6.074403285980225,5.403074264526367
39,364.20001220703125,378.0,1.0,6.1546783447265625,0.0344836451113224
40,345.5,320.0,1.0,6.189863681793213,0.021989095956087112
41,329.3999938964844,241.0,1.0,6.0707316398620605,0.03494485095143318
42,359.1000061035156,419.0,1.0,5.976552486419678,0.029561743140220642
43,347.1000061035156,364.0,1.0,5.938632965087891,0.03390612453222275
44,397.6000061035156,554.0,1.0,6.086093902587891,0.027056170627474785
45,337.79998779296875,282.0,1.0,6.277501583099365,0.02736741676926613
46,325.8999938964844,221.0,1.0,6.196635723114014,0.030588099732995033
47,351.0,295.0,1.0,6.210657596588135,5.41804838180542
48,372.6000061035156,454.0,1.0,6.192092418670654,0.03744838386774063
49,320.20001220703125,193.0,1.0,6.116517066955566,0.029884707182645798
50,313.20001220703125,188.0,1.0,6.1792707443237305,0.02971591055393219
51,344.29998779296875,407.0,1.0,6.1835737228393555,3.1216444969177246
52,435.3999938964844,781.0,1.0,6.1150593757629395,0.02938378043472767
53,320.6000061035156,219.0,1.0,6.124622344970703,0.03232111409306526
54,319.3999938964844,201.0,1.0,6.544978141784668,0.08221184462308884
55,315.1000061035156,174.0,1.0,6.0622968673706055,0.02839837223291397
56,318.0,205.0,1.0,6.1099371910095215,0.026953227818012238
57,319.5,175.0,1.0,5.9025373458862305,0.03760773316025734
58,351.3999938964844,366.0,1.0,5.9862775802612305,0.04236837849020958
59,377.79998779296875,512.0,1.0,5.950889587402344,0.033338192850351334
60,334.79998779296875,252.0,1.0,5.7988762855529785,0.03529224917292595
61,328.1000061035156,249.0,1.0,6.0213727951049805,0.03593447059392929
62,343.70001220703125,293.0,1.0,5.8534746170043945,0.03587692975997925
63,370.3999938964844,531.0,1.0,5.973080635070801,0.030108105391263962
64,306.6000061035156,169.0,1.0,6.009143352508545,0.030837617814540863
65,376.70001220703125,488.0,1.0,7.914059162139893,0.21915429830551147
66,374.0,575.0,1.0,6.159219264984131,5.427683353424072
67,333.79998779296875,332.0,1.0,6.169450759887695,0.024783391505479813
68,398.8999938964844,581.0,1.0,6.1344146728515625,0.03223904222249985
69,329.79998779296875,237.0,1.0,6.289124488830566,3.108189582824707
70,344.3999938964844,381.0,1.0,5.498147964477539,0.02718472108244896
71,404.70001220703125,583.0,1.0,6.1900105476379395,0.0314519926905632
72,344.6000061035156,389.0,1.0,6.2422966957092285,0.035019855946302414
73,329.29998779296875,367.0,1.0,6.311482906341553,0.018301671370863914
74,347.29998779296875,477.0,1.0,6.157202243804932,0.04001316800713539
75,341.29998779296875,397.0,1.0,6.184635162353516,0.03708784282207489
76,305.1000061035156,144.0,1.0,6.156788349151611,0.026738978922367096
77,311.1000061035156,234.0,1.0,6.087512493133545,0.02604932151734829
78,331.1000061035156,334.0,1.0,6.235316276550293,0.03909560292959213
79,328.1000061035156,304.0,1.0,6.14764928817749,0.03151797875761986
80,388.1000061035156,634.0,1.0,6.218051910400391,0.026092376559972763
81,302.70001220703125,158.0,1.0,6.0096259117126465,0.03426329046487808
82,353.8999938964844,456.0,1.0,6.067542552947998,0.029038576409220695
83,327.29998779296875,307.0,1.0,6.157105445861816,0.029810599982738495
84,317.70001220703125,213.0,1.0,6.114140510559082,0.029355214908719063
85,315.20001220703125,228.0,1.0,6.093853950500488,0.03411988168954849
86,357.5,495.0,1.0,5.885927200317383,0.03049195185303688
87,358.0,540.0,1.0,5.980148792266846,3.107490062713623
88,339.29998779296875,452.0,1.0,6.106193542480469,0.03492376580834389
89,337.0,360.0,1.0,6.001791000366211,0.028827494010329247
90,350.6000061035156,389.0,1.0,5.892374515533447,0.03124554269015789
91,330.8999938964844,351.0,1.0,6.0173258781433105,0.026985004544258118
92,319.6000061035156,379.0,1.0,5.805898666381836,0.035383790731430054
93,329.20001220703125,368.0,1.0,5.951346397399902,0.032798945903778076
94,312.70001220703125,278.0,1.0,5.659399509429932,0.026682138442993164
95,365.3999938964844,821.0,1.0,5.840154647827148,0.037735700607299805
96,312.20001220703125,203.0,1.0,5.8572187423706055,0.036456845700740814
97,321.3999938964844,316.0,1.0,5.96068811416626,5.426278114318848
98,343.3999938964844,576.0,1.0,5.791244983673096,0.04719946160912514
99,300.5,175.0,1.0,5.797087669372559,0.04797615110874176
100,352.70001220703125,548.0,1.0,5.840884685516357,0.05180460959672928
101,322.1000061035156,404.0,1.0,5.64418363571167,5.447439193725586
102,303.3999938964844,176.0,1.0,5.737823963165283,0.030849071219563484
103,340.29998779296875,662.0,1.0,5.628077030181885,0.0292629636824131
104,331.79998779296875,487.0,1.0,5.509241580963135,0.032833412289619446
105,334.20001220703125,708.0,1.0,5.704928398132324,0.03996524214744568
106,317.1000061035156,489.0,1.0,5.333813667297363,0.040711209177970886
107,299.0,225.0,1.0,5.623480796813965,0.035926997661590576
108,293.29998779296875,302.0,1.0,5.16940450668335,0.03832648694515228
109,319.6000061035156,394.0,1.0,5.491024017333984,0.035417042672634125
110,308.8999938964844,406.0,1.0,5.459476947784424,0.030817314982414246
111,297.20001220703125,373.0,1.0,5.498157024383545,0.026233723387122154
112,300.70001220703125,238.0,1.0,6.109029769897461,0.10468423366546631
113,311.1000061035156,819.0,1.0,5.569896697998047,0.030474375933408737
114,301.3999938964844,651.0,1.0,5.532257080078125,0.027901658788323402
115,299.70001220703125,733.0,1.0,5.212250709533691,0.04104195907711983
116,293.29998779296875,392.0,1.0,5.300591945648193,0.035543154925107956
117,291.3999938964844,271.0,1.0,5.261998653411865,0.03201158717274666
118,291.70001220703125,318.0,1.0,5.169897079467773,0.0367097370326519
119,302.5,500.0,1.0,5.127443790435791,0.03355596959590912
120,296.1000061035156,779.0,1.0,5.262749671936035,0.03301885724067688
121,124.30000305175781,1067.0,0.0,5.179975509643555,0.03824407607316971
