episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,601.9500122070312,1053.0,1.0,1.5363059043884277,0.03879665583372116
2,662.25,951.0,1.0,2.582505226135254,0.24947699904441833
3,815.9500122070312,2165.0,1.0,5.607000350952148,0.04244310036301613
4,615.7000122070312,858.0,1.0,7.1022443771362305,0.10246370732784271
5,944.6500244140625,1703.0,1.0,9.300457954406738,0.06820507347583771
6,828.5999755859375,1432.0,1.0,9.867044448852539,0.05196778476238251
7,677.2999877929688,1402.0,1.0,10.838977813720703,0.058636389672756195
8,791.3499755859375,1329.0,1.0,11.411680221557617,3.1678192615509033
9,709.5,886.0,1.0,12.008516311645508,0.13272276520729065
10,575.5499877929688,637.0,1.0,12.235015869140625,0.08195772767066956
11,1176.9000244140625,2226.0,1.0,14.391468048095703,0.14262188971042633
12,485.45001220703125,407.0,1.0,14.420085906982422,0.08368970453739166
13,599.9500122070312,773.0,1.0,13.26426887512207,3.178281784057617
14,575.1500244140625,581.0,1.0,14.38318920135498,0.13265421986579895
15,821.6500244140625,1347.0,1.0,14.555402755737305,0.13518795371055603
16,631.7000122070312,730.0,1.0,14.68924617767334,0.13202250003814697
17,656.5999755859375,872.0,1.0,14.2515869140625,0.07976766675710678
18,1080.550048828125,1801.0,1.0,15.410802841186523,0.14509204030036926
19,733.9500122070312,909.0,1.0,15.25926399230957,0.1093248799443245
20,514.5,450.0,1.0,16.32760238647461,0.1429755687713623
21,602.2999877929688,678.0,1.0,16.09323501586914,0.11659111827611923
22,585.8499755859375,623.0,1.0,15.872859954833984,0.11285775154829025
23,699.5499877929688,845.0,1.0,15.765316009521484,0.10870588570833206
24,631.0,664.0,1.0,15.009296417236328,0.09219340980052948
25,615.0,600.0,1.0,15.67713451385498,6.342021465301514
26,874.9000244140625,1210.0,1.0,14.94633960723877,0.0968390628695488
27,481.5,422.0,1.0,16.08370590209961,0.11635684967041016
28,551.5999755859375,492.0,1.0,16.18512725830078,0.10021096467971802
29,896.5499877929688,1449.0,1.0,15.495549201965332,6.306820392608643
30,416.79998779296875,212.0,1.0,15.048563003540039,0.07401051372289658
31,499.29998779296875,466.0,1.0,15.524429321289062,3.155693769454956
32,734.5499877929688,945.0,1.0,14.97606372833252,0.08484159409999847
33,508.8500061035156,403.0,1.0,14.637332916259766,0.07419465482234955
34,553.9500122070312,477.0,1.0,15.812299728393555,0.13182207942008972
35,641.0999755859375,734.0,1.0,16.520599365234375,0.15567076206207275
36,725.6500244140625,963.0,1.0,16.95818519592285,0.09432187676429749
37,636.7999877929688,740.0,1.0,16.573701858520508,0.07147645205259323
38,773.0499877929688,1023.0,1.0,16.262928009033203,0.11835034191608429
39,623.5499877929688,717.0,1.0,15.70299243927002,0.0718763992190361
40,543.0,472.0,1.0,16.45659637451172,0.13467121124267578
41,429.75,257.0,1.0,16.2889404296875,0.1260506510734558
42,677.4000244140625,872.0,1.0,15.264608383178711,0.11641537398099899
43,551.1500244140625,533.0,1.0,14.962279319763184,9.440595626831055
44,508.3999938964844,428.0,1.0,14.92690372467041,0.10389484465122223
45,763.0499877929688,1031.0,1.0,14.790928840637207,0.06735590100288391
46,507.54998779296875,477.0,1.0,14.722068786621094,0.08735798299312592
47,1052.449951171875,1723.0,1.0,14.599723815917969,0.06580392271280289
48,671.75,873.0,1.0,14.323959350585938,0.09626711159944534
49,734.5499877929688,913.0,1.0,13.493326187133789,0.057151734828948975
50,416.45001220703125,219.0,1.0,13.924171447753906,0.07638852298259735
51,1127.699951171875,1914.0,1.0,13.487367630004883,0.04906407743692398
52,461.75,321.0,1.0,13.480050086975098,0.11736144125461578
53,619.3499755859375,705.0,1.0,13.221237182617188,0.0965115875005722
54,603.5499877929688,653.0,1.0,13.262245178222656,0.09056408703327179
55,1274.5999755859375,2320.0,1.0,13.468257904052734,0.0951753482222557
56,484.25,367.0,1.0,13.145874977111816,0.08147717267274857
57,697.9500122070312,957.0,1.0,12.895179748535156,0.12210673838853836
