episode,return,steps,goal
1,-234.76000000000118,369,1
2,99.95999999999918,453,1
3,109.99999999999991,332,1
4,-412.4800000000017,500,0
5,9.71999999999898,465,1
6,197.23999999999987,227,1
7,560.4799999999993,500,0
8,424.9199999999999,492,1
9,440.6799999999994,500,0
10,639.9999999999997,438,1
11,672.4399999999991,468,1
12,751.8399999999993,500,0
13,803.8799999999991,500,0
14,868.9199999999992,394,1
15,966.2399999999996,385,1
16,990.7999999999993,433,1
17,873.9999999999998,312,1
18,1001.8399999999993,500,0
19,746.6799999999997,301,1
20,1494.4400000000046,500,0
21,1163.2000000000014,500,0
22,1162.2000000000007,385,1
23,132.27999999999997,46,1
24,279.6799999999998,116,1
25,1388.880000000004,500,0
26,442.15999999999974,131,1
27,1420.8800000000074,500,0
28,1414.6400000000065,500,0
29,1047.5999999999995,291,1
30,1280.2400000000032,376,1
31,374.6799999999999,110,1
32,1724.800000000006,500,0
33,1883.720000000008,500,0
34,1678.120000000008,500,0
35,827.2799999999999,234,1
36,507.2799999999997,144,1
37,2048.5200000000054,500,0
38,1797.2000000000057,484,1
39,1628.7200000000082,500,0
40,1885.8000000000047,429,1
41,2007.9600000000069,500,0
42,2265.8400000000065,500,0
43,2379.9200000000083,500,0
44,2374.5200000000086,500,0
45,2337.520000000007,500,0
46,955.5600000000002,198,1
47,2300.360000000007,423,1
48,2592.68000000001,500,0
49,2545.800000000007,500,0
50,2675.080000000009,500,0
51,2763.1200000000085,500,0
52,2800.160000000011,500,0
53,2758.200000000009,500,0
54,2790.000000000009,500,0
55,2842.60000000001,500,0
56,2736.3600000000106,500,0
57,2719.160000000009,500,0
58,1254.2000000000007,246,1
59,2629.2800000000097,500,0
60,2892.92000000001,500,0
61,833.76,167,1
62,2733.440000000009,500,0
63,1707.7600000000025,311,1
64,2502.840000000009,500,0
65,2629.360000000009,500,0
66,2714.4000000000096,500,0
67,1146.040000000001,208,1
68,2430.3200000000074,469,1
69,980.0,188,1
70,2805.4800000000096,500,0
71,1394.4800000000023,257,1
72,2848.2400000000107,500,0
73,479.3999999999999,90,1
74,2820.640000000011,500,0
75,2933.8400000000115,500,0
76,2924.2800000000125,500,0
77,1377.2400000000023,229,1
78,2946.5200000000095,500,0
79,2878.6400000000094,500,0
80,530.3199999999999,109,1
81,2962.6800000000103,500,0
82,2271.8800000000047,388,1
83,2904.0000000000105,500,0
84,2742.600000000008,500,0
85,2935.9200000000096,500,0
86,735.2,140,1
87,2882.280000000011,500,0
88,2880.640000000011,500,0
89,2721.40000000001,500,0
90,1351.3600000000017,238,1
91,2880.5600000000104,500,0
92,2837.800000000011,500,0
93,193.91999999999996,43,1
94,2690.0800000000095,500,0
95,2752.4000000000096,500,0
96,2878.9200000000137,500,0
97,2746.8000000000106,500,0
98,1008.8799999999998,186,1
99,2834.8400000000083,500,0
100,2838.360000000013,488,1
101,719.2800000000001,124,1
102,2638.840000000008,500,0
103,1686.760000000003,299,1
104,1966.6400000000071,500,0
105,2499.120000000012,500,0
106,1973.320000000008,500,0
107,2630.36000000001,500,0
108,2662.5600000000127,500,0
109,2828.480000000014,500,0
110,2618.720000000011,500,0
111,2496.68000000001,500,0
112,2471.760000000007,500,0
113,2630.0000000000114,500,0
114,1868.9200000000087,500,0
115,2024.8800000000097,500,0
116,2063.0400000000113,500,0
117,2122.3600000000074,500,0
118,2310.800000000007,500,0
119,1656.5200000000068,384,0
