episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,719.5999755859375,956.0,1.0,0.5398563146591187,0.038115762174129486
2,1124.25,1935.0,1.0,2.457371234893799,0.05041570961475372
3,1261.1500244140625,1853.0,1.0,4.220515251159668,0.05611738562583923
4,1199.9000244140625,1446.0,1.0,5.948202133178711,0.0585264228284359
5,2241.050048828125,3071.0,1.0,8.83006477355957,0.04444063454866409
6,1810.0999755859375,2346.0,1.0,10.311233520507812,0.034786779433488846
7,2389.10009765625,2990.0,1.0,12.602653503417969,1.5892280340194702
8,1643.199951171875,1924.0,1.0,14.108945846557617,0.036107100546360016
9,1625.0999755859375,1902.0,1.0,15.471123695373535,0.042704980820417404
10,2889.449951171875,3991.0,1.0,18.042991638183594,0.03604256361722946
11,2172.550048828125,2937.0,1.0,19.646827697753906,0.03732649236917496
12,1861.300048828125,2410.0,1.0,20.671005249023438,0.04800492525100708
13,1090.3499755859375,1173.0,1.0,21.239910125732422,0.029531164094805717
14,1674.5,1970.0,1.0,22.491565704345703,0.02481108158826828
15,2022.4000244140625,2980.0,1.0,23.781633377075195,0.04748646542429924
16,1735.199951171875,2100.0,1.0,24.953628540039062,0.04639642685651779
17,1115.75,1097.0,1.0,25.65093994140625,0.05103040486574173
18,5728.25,8255.0,1.0,29.272560119628906,0.07558416575193405
19,1301.9000244140625,1822.0,1.0,30.1284122467041,0.0377875491976738
20,1081.0999755859375,1262.0,1.0,30.532724380493164,0.03239922970533371
21,1187.0,1720.0,1.0,31.167186737060547,0.03219190612435341
22,1803.75,2217.0,1.0,32.048614501953125,0.06373152881860733
23,2532.14990234375,3425.0,1.0,32.658203125,0.04993471875786781
24,2089.89990234375,2622.0,1.0,33.486724853515625,0.07108666002750397
25,997.5999755859375,1124.0,1.0,33.77881622314453,0.04097852110862732
26,732.9500122070312,689.0,1.0,34.05255889892578,0.03565646708011627
27,764.9000244140625,642.0,1.0,34.086997985839844,0.04518254101276398
28,1163.300048828125,1250.0,1.0,34.97298049926758,0.019799217581748962
29,1216.8499755859375,1395.0,1.0,35.108638763427734,0.02749297395348549
30,735.7999877929688,1160.0,1.0,35.191749572753906,0.02268509939312935
31,1742.5999755859375,2464.0,1.0,35.80567932128906,0.02976398542523384
32,1824.6500244140625,2343.0,1.0,35.84907531738281,0.014495608396828175
33,1658.8499755859375,2011.0,1.0,36.46858596801758,0.048481304198503494
34,1472.5999755859375,1816.0,1.0,36.69588088989258,0.049370042979717255
35,1694.550048828125,2113.0,1.0,37.95415496826172,0.0326065868139267
36,2315.60009765625,3052.0,1.0,38.048553466796875,0.025669468566775322
37,4617.5498046875,6437.0,1.0,38.887969970703125,0.028873302042484283
38,962.8499755859375,1115.0,1.0,39.547874450683594,0.06223079189658165
39,2865.0,4192.0,1.0,40.104549407958984,0.032822635024785995
40,687.4000244140625,544.0,1.0,40.02577209472656,0.036419838666915894
41,1003.1500244140625,1045.0,1.0,40.59638595581055,0.03818611800670624
42,793.5499877929688,741.0,1.0,40.60551834106445,0.05185069516301155
43,1776.199951171875,2240.0,1.0,40.88340377807617,0.043903008103370667
44,1559.4000244140625,1904.0,1.0,41.04167938232422,0.015445125289261341
45,1509.550048828125,2005.0,1.0,41.14704513549805,0.032608285546302795
46,958.0999755859375,1314.0,0.0,41.340614318847656,0.03515602648258209
