episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,344.1000061035156,349.0,1.0,0.30287232995033264,3.110525608062744
2,318.6000061035156,539.0,1.0,0.6711977124214172,5.554864883422852
3,315.5,255.0,1.0,1.1252762079238892,0.021415259689092636
4,387.6000061035156,524.0,1.0,1.8389832973480225,0.032268885523080826
5,316.70001220703125,193.0,1.0,1.706843614578247,0.0326848067343235
6,371.0,430.0,1.0,2.0931801795959473,0.027724947780370712
7,376.6000061035156,569.0,1.0,2.2270498275756836,0.03458729758858681
8,353.1000061035156,399.0,1.0,2.4817373752593994,0.025167474523186684
9,366.0,375.0,1.0,2.884523630142212,5.535703182220459
10,360.5,470.0,1.0,3.4392576217651367,5.502070903778076
11,358.1000061035156,334.0,1.0,3.406514883041382,0.015428543090820312
12,353.70001220703125,423.0,1.0,3.732548236846924,0.030852515250444412
13,388.6000061035156,524.0,1.0,4.010404586791992,0.033139653503894806
14,325.3999938964844,206.0,1.0,4.216170787811279,0.03739349916577339
15,333.8999938964844,296.0,1.0,4.113685131072998,0.031225282698869705
16,327.29998779296875,222.0,1.0,4.299529075622559,0.039294272661209106
17,356.5,360.0,1.0,4.2767558097839355,0.03465033322572708
18,317.8999938964844,166.0,1.0,4.595902442932129,0.02833877131342888
19,346.20001220703125,318.0,1.0,4.439826965332031,0.01749931462109089
20,351.1000061035156,469.0,1.0,11.718547821044922,0.2727544903755188
21,373.79998779296875,517.0,1.0,9.413046836853027,0.19083374738693237
22,350.70001220703125,548.0,1.0,8.565570831298828,0.09649185091257095
23,342.70001220703125,288.0,1.0,7.9014892578125,0.06272350996732712
24,421.29998779296875,607.0,1.0,8.619733810424805,0.04272644221782684
25,342.6000061035156,259.0,1.0,7.4193925857543945,3.1372222900390625
26,344.8999938964844,266.0,1.0,7.9743757247924805,0.06447757035493851
27,362.3999938964844,406.0,1.0,7.619071960449219,3.1105399131774902
28,321.20001220703125,283.0,1.0,7.106757640838623,0.04427173733711243
29,390.3999938964844,506.0,1.0,7.449094772338867,0.046829599887132645
30,324.29998779296875,212.0,1.0,7.081424713134766,0.03572116792201996
31,344.5,270.0,1.0,7.028558254241943,0.03834535926580429
32,337.3999938964844,256.0,1.0,7.292418479919434,0.08170636743307114
33,401.79998779296875,552.0,1.0,7.00775146484375,0.04394027590751648
34,364.79998779296875,402.0,1.0,6.698291301727295,0.05125825107097626
35,348.8999938964844,421.0,1.0,6.688113689422607,0.03381062299013138
36,430.79998779296875,822.0,1.0,6.718947410583496,0.030459338799118996
37,368.1000061035156,389.0,1.0,6.673524856567383,0.02679520472884178
38,386.79998779296875,512.0,1.0,6.683503150939941,0.0362757183611393
39,382.0,450.0,1.0,19.989696502685547,1.3166898488998413
40,448.79998779296875,742.0,1.0,19.588424682617188,5.050384521484375
41,349.5,365.0,1.0,17.549259185791016,0.7806762456893921
42,345.70001220703125,298.0,1.0,19.329587936401367,0.7621709704399109
43,325.29998779296875,242.0,1.0,16.86566162109375,0.47893866896629333
44,347.29998779296875,392.0,1.0,22.120357513427734,0.6015362739562988
45,323.6000061035156,219.0,1.0,13.856104850769043,3.3070871829986572
46,351.20001220703125,368.0,1.0,13.537911415100098,0.27708619832992554
47,340.8999938964844,356.0,1.0,15.730451583862305,0.360162615776062
48,322.5,295.0,1.0,15.39936637878418,0.3557088375091553
49,357.8999938964844,441.0,1.0,16.561607360839844,0.5382129549980164
50,335.20001220703125,263.0,1.0,14.842690467834473,3.410447835922241
51,403.3999938964844,761.0,1.0,16.738847732543945,0.2887938320636749
52,314.8999938964844,211.0,1.0,15.714834213256836,0.4503723084926605
53,312.6000061035156,159.0,1.0,16.63265037536621,0.17072781920433044
54,333.29998779296875,317.0,1.0,17.651790618896484,0.14353355765342712
55,339.3999938964844,271.0,1.0,19.2777099609375,0.24882307648658752
56,344.6000061035156,329.0,1.0,17.243732452392578,0.14531515538692474
57,305.6000061035156,124.0,1.0,17.315778732299805,0.167340949177742
58,316.79998779296875,302.0,1.0,16.787744522094727,0.16876651346683502
59,357.1000061035156,399.0,1.0,17.258262634277344,0.1357530802488327
60,345.5,605.0,1.0,15.603043556213379,0.16382600367069244
61,320.29998779296875,332.0,1.0,15.268176078796387,0.11686801165342331
62,340.5,330.0,1.0,14.316017150878906,0.10205761343240738
63,364.0,460.0,1.0,14.71572208404541,0.06450046598911285
64,342.79998779296875,312.0,1.0,14.150687217712402,0.06976514309644699
65,348.70001220703125,323.0,1.0,13.73147201538086,0.07219597697257996
66,375.0,635.0,1.0,12.761027336120605,0.042140375822782516
67,306.70001220703125,143.0,1.0,13.497353553771973,0.0628371387720108
68,319.5,235.0,1.0,12.835882186889648,8.218202590942383
69,330.1000061035156,284.0,1.0,12.671016693115234,0.03942988067865372
70,359.8999938964844,416.0,1.0,12.49472427368164,0.08221171051263809
71,309.70001220703125,188.0,1.0,12.028718948364258,0.11255555599927902
72,327.79998779296875,262.0,1.0,11.049651145935059,0.059764716774225235
73,336.0,290.0,1.0,11.913654327392578,5.241761207580566
74,305.3999938964844,161.0,1.0,11.32517147064209,0.059967294335365295
75,348.20001220703125,353.0,1.0,11.559860229492188,0.1063607856631279
76,311.29998779296875,202.0,1.0,10.980000495910645,0.04674215987324715
77,332.29998779296875,322.0,1.0,11.33726692199707,0.07100551575422287
78,311.8999938964844,166.0,1.0,10.212096214294434,0.07978314161300659
79,344.1000061035156,404.0,1.0,10.698716163635254,10.457961082458496
80,391.3999938964844,656.0,1.0,10.080571174621582,0.06527580320835114
81,310.0,180.0,1.0,10.52798843383789,3.1202471256256104
82,332.20001220703125,303.0,1.0,10.227442741394043,3.1212658882141113
83,349.6000061035156,344.0,1.0,9.512618064880371,0.04116567224264145
84,347.6000061035156,384.0,1.0,9.410354614257812,0.04730420559644699
85,316.79998779296875,212.0,1.0,9.598212242126465,0.04259796440601349
86,392.20001220703125,723.0,1.0,8.690399169921875,3.1228697299957275
87,378.8999938964844,671.0,1.0,8.414227485656738,0.023213354870676994
88,389.29998779296875,627.0,1.0,7.91132926940918,0.03308049589395523
89,430.0,1175.0,1.0,7.7087554931640625,0.03455270454287529
90,360.0,555.0,1.0,7.546217441558838,0.03229735046625137
91,304.20001220703125,253.0,1.0,7.664860725402832,5.373788356781006
92,330.70001220703125,378.0,1.0,7.227312088012695,5.388962268829346
93,391.70001220703125,923.0,1.0,7.074370384216309,0.02900557406246662
94,361.0,645.0,1.0,7.104225158691406,0.03305922821164131
95,330.79998779296875,492.0,1.0,6.866604328155518,3.1217734813690186
96,370.1000061035156,729.0,1.0,6.879924297332764,0.02748478576540947
97,372.70001220703125,908.0,1.0,6.544736862182617,0.03143784776329994
98,379.29998779296875,1012.0,1.0,6.333944320678711,0.029985180124640465
99,452.79998779296875,1652.0,1.0,6.234171390533447,5.430832386016846
100,327.8999938964844,666.0,1.0,5.958573341369629,0.03242336958646774
101,342.0,780.0,1.0,6.072314262390137,0.03906186670064926
102,318.20001220703125,593.0,1.0,6.16949987411499,0.037184491753578186
103,321.3999938964844,516.0,1.0,6.08363151550293,0.04060324281454086
104,307.6000061035156,759.0,1.0,5.947052955627441,0.03580796718597412
105,316.29998779296875,592.0,1.0,5.8572587966918945,3.113372325897217
106,303.79998779296875,752.0,1.0,5.749271869659424,0.03151822090148926
107,290.79998779296875,1007.0,1.0,5.839452743530273,0.042200662195682526
108,302.3999938964844,1176.0,1.0,5.573156833648682,0.034113459289073944
109,296.5,395.0,1.0,5.3786516189575195,0.03080165758728981
110,289.3999938964844,941.0,1.0,5.456171989440918,0.03316348046064377
111,-7.699999809265137,337.0,0.0,5.417363166809082,0.03187321498990059
