episode,episode_return,episode_steps,episode_goal_reached,q_value_mean,loss
1,-351.9599914550781,537.0,1.0,2.664968967437744,1.4739443063735962
2,-576.0800170898438,716.0,1.0,2.034334421157837,1.121366262435913
3,-403.8800048828125,611.0,1.0,2.0067319869995117,0.47024568915367126
4,-68.27999877929688,326.0,1.0,1.4558442831039429,0.5059029459953308
5,-334.239990234375,543.0,1.0,1.4995770454406738,0.6306567192077637
6,-57.36000061035156,322.0,1.0,0.9613373875617981,0.6047934889793396
7,3.680000066757202,254.0,1.0,0.8478200435638428,0.7806079387664795
8,-150.47999572753906,416.0,1.0,0.9101875424385071,0.7433391809463501
9,-396.20001220703125,675.0,1.0,0.5337512493133545,0.6425016522407532
10,-835.7999877929688,1000.0,0.0,-0.04651198536157608,0.6825721859931946
11,-11.039999961853027,333.0,1.0,1.2358227968215942,0.6994086503982544
12,-768.5999755859375,1000.0,0.0,4.102531909942627,0.6285791993141174
13,-800.4000244140625,1000.0,0.0,12.587896347045898,0.4521713852882385
14,-725.4000244140625,1000.0,0.0,7.09844970703125,0.37560853362083435
15,-675.4000244140625,1000.0,0.0,1.7914762496948242,0.3304048180580139
16,-637.7999877929688,1000.0,0.0,4.449291229248047,0.1707918792963028
17,-723.7999877929688,1000.0,0.0,14.943928718566895,0.17666864395141602
18,-712.7999877929688,1000.0,0.0,4.094604969024658,0.16226136684417725
19,-713.4000244140625,1000.0,0.0,2.341078281402588,0.2794608771800995
20,-724.2000122070312,1000.0,0.0,11.859798431396484,0.27410951256752014
21,-710.5999755859375,1000.0,0.0,-5.419902801513672,0.12268725037574768
22,-734.5999755859375,1000.0,0.0,-6.1863555908203125,0.23512159287929535
23,-702.2000122070312,1000.0,0.0,-6.619826316833496,0.0269769374281168
24,-728.5999755859375,1000.0,0.0,3.796539306640625,0.29025906324386597
25,-715.5999755859375,1000.0,0.0,-7.428104400634766,0.02643066644668579
26,-706.4000244140625,1000.0,0.0,-7.987520694732666,0.1695747971534729
27,-735.4000244140625,1000.0,0.0,5.959811687469482,0.2417096197605133
28,-718.4000244140625,1000.0,0.0,12.514533996582031,0.1773134469985962
29,-705.5999755859375,1000.0,0.0,5.113905906677246,0.013651286251842976
30,-704.5999755859375,1000.0,0.0,-9.960034370422363,0.013766004703938961
31,-706.7999877929688,1000.0,0.0,-10.348321914672852,0.17534716427326202
32,-713.5999755859375,1000.0,0.0,-10.756327629089355,0.009578905068337917
33,-739.7999877929688,1000.0,0.0,-11.10546588897705,0.032152093946933746
34,-714.2000122070312,1000.0,0.0,-11.723657608032227,0.04692843556404114
35,-745.5999755859375,1000.0,0.0,5.5492658615112305,0.20486442744731903
36,-779.5999755859375,1000.0,0.0,-12.132227897644043,0.027895638719201088
37,-809.5999755859375,1000.0,0.0,-12.368732452392578,0.017940545454621315
38,-749.0,1000.0,0.0,-12.323198318481445,0.013715696521103382
39,-781.5999755859375,1000.0,0.0,-12.866506576538086,0.010571052320301533
40,-726.7999877929688,1000.0,0.0,-13.335390090942383,0.08548768609762192
41,-758.4000244140625,1000.0,0.0,16.607162475585938,6.22291374206543
42,-761.2000122070312,1000.0,0.0,-13.890554428100586,0.017731254920363426
43,-733.4000244140625,1000.0,0.0,-14.458184242248535,0.03104979544878006
44,-755.0,1000.0,0.0,-14.719022750854492,0.024899981915950775
45,-765.5999755859375,1000.0,0.0,-15.29680347442627,0.013383496552705765
46,-784.4000244140625,1000.0,0.0,-15.305519104003906,0.10842482000589371
47,-791.7999877929688,1000.0,0.0,-15.844941139221191,0.06543317437171936
48,-757.4000244140625,1000.0,0.0,-16.020679473876953,0.054701562970876694
49,-741.2000122070312,1000.0,0.0,-16.281558990478516,0.032558269798755646
50,-739.0,1000.0,0.0,45.92568588256836,0.03823743015527725
51,-749.0,1000.0,0.0,34.02460861206055,3.1384012699127197
52,-737.4000244140625,1000.0,0.0,-17.829511642456055,0.01290703285485506
53,-760.0,1000.0,0.0,-18.382755279541016,0.021650109440088272
54,-719.7999877929688,1000.0,0.0,-18.666259765625,0.017342977225780487
55,-788.2000122070312,1000.0,0.0,-18.440153121948242,3.123159885406494
56,-223.55999755859375,267.0,0.0,58.514503479003906,0.02122926525771618
